x,y,s
1.38,3.01,0
-6.89,-3.71,5
6.46,4.28,3
1.79,3.24,0
1.65,3.05,0
-1.45,-0.89,1
0.82,4.01,0
5.99,3.64,3
-5.67,-4.93,5
2.13,4.91,0
1.01,3.82,0
-3.52,-3.75,5
2.81,3.26,0
2.05,4.74,0
1.86,3.36,0
-6.54,-4.42,5
-1.8,8.08,2
-6.87,-4.74,5
-0.51,-3.07,1
-2.14,8.12,2
-6.14,-4.34,5
-0.08,-1.97,1
1.51,0.82,1
7.25,4.29,3
-5.51,-4.61,5
-0.54,-1.43,1
-0.21,-0.82,1
1.65,3.34,0
0.73,3.36,0
7.07,4.02,3
1.79,2.76,0
-0.04,-1.65,1
7.17,3.49,3
-1.42,-1.28,1
7.01,3.68,3
-0.07,-1.57,1
0.88,3.63,0
-6.09,-4.5,5
1.56,3.28,0
7.05,4.26,3
0.3,-0.6,1
3.0,0.1,5
6.13,4.5,3
6.08,4.4,3
0.32,-0.78,1
-6.73,-4.77,5
1.39,3.96,0
6.93,3.21,3
1.97,1.94,0
6.95,3.76,3
2.97,0.06,4
6.51,3.94,3
0.65,-1.39,1
-6.37,-4.24,5
7.38,4.3,3
-6.02,-3.89,5
1.53,3.27,0
6.87,4.1,3
-6.3,-4.84,5
-0.98,-1.12,1
-1.53,-2.2,1
0.09,-0.99,1
0.76,3.68,0
1.73,3.26,0
5.99,3.88,3
-5.59,-4.31,5
1.82,3.16,0
1.51,2.74,0
-1.24,-1.64,1
2.02,2.4,0
6.74,4.11,3
-6.63,-4.77,5
-1.84,8.17,2
-7.09,-4.33,5
-6.81,-4.42,5
0.72,3.52,0
6.35,4.06,3
-1.32,-1.92,1
2.82,-0.04,1
5.14,3.54,3
-6.98,-2.95,5
1.14,3.83,0
5.92,-4.53,4
4.35,5.26,0
1.75,4.79,0
7.01,3.59,3
6.94,3.59,3
-5.12,-4.79,5
6.69,4.33,3
2.88,-0.1,5
1.26,3.24,0
2.19,3.06,0
0.47,0.96,0
-1.11,-2.87,1
6.07,3.76,3
1.78,4.01,0
6.8,4.36,3
1.64,4.27,0
6.6,3.82,3
6.8,4.35,3
7.02,3.76,3
2.2,3.58,0
-0.18,0.3,1
6.5,4.47,3
-0.95,-0.71,1
-6.83,-3.1,5
7.04,4.32,3
2.07,3.14,0
5.94,-4.88,4
7.15,3.68,3
1.89,3.1,0
4.24,4.24,0
6.61,3.49,3
0.9,3.06,0
1.38,3.12,0
-0.21,-0.56,1
-1.55,-2.17,1
6.41,4.38,3
-1.24,-2.11,1
6.01,3.97,3
-1.12,-1.84,1
-5.82,-4.25,5
1.6,2.89,0
1.9,3.78,0
6.98,4.55,3
-6.15,-4.1,5
5.91,3.0,3
1.07,3.16,0
1.34,3.82,0
0.46,-1.55,1
0.98,3.52,0
5.57,-5.21,0
6.68,4.39,3
-0.89,-0.57,1
5.89,3.5,3
6.98,3.69,3
-0.61,-1.38,1
-6.7,-4.72,5
6.93,3.98,3
0.86,3.62,0
6.88,3.69,3
-1.0,-2.32,1
6.06,4.02,3
1.5,4.23,0
6.01,3.95,3
6.55,4.65,3
2.1,4.02,0
7.47,3.96,3
-5.97,-3.79,5
6.24,4.46,3
2.02,3.07,0
7.27,3.73,3
5.42,3.4,3
-0.84,-3.12,1
-1.86,-1.92,1
-1.24,-0.71,1
1.65,3.32,0
-0.75,-1.72,1
6.12,3.32,3
4.6,4.33,3
0.7,3.88,0
6.89,-4.13,4
-5.74,-3.76,5
2.04,3.17,0
-5.65,-4.47,5
5.9,-3.98,4
1.23,3.33,0
-1.19,-2.65,1
-0.73,-1.41,1
-5.93,-4.47,5
-2.48,-3.61,0
-6.57,-5.26,5
-4.88,-4.61,5
1.54,3.87,0
6.64,-4.35,4
2.92,3.41,0
-1.44,-1.74,1
0.98,3.18,0
-0.54,-0.47,1
-6.02,-4.34,5
-0.14,-0.81,1
-0.79,-2.62,1
6.64,4.27,3
1.61,4.21,0
-5.41,-4.84,5
6.2,3.77,3
5.3,4.05,3
-1.06,-1.54,1
4.64,3.1,3
-5.11,-4.95,5
5.83,4.31,3
-1.77,7.88,2
6.8,3.7,3
1.32,3.4,0
7.28,3.81,3
6.99,3.49,3
-6.29,-4.87,5
1.79,3.07,0
7.0,3.74,3
-5.53,-4.35,5
-6.93,-3.56,5
-1.59,-1.81,1
-5.36,-4.46,5
4.56,3.72,3
7.03,4.39,3
-6.84,-4.04,5
1.43,2.49,0
6.38,4.8,3
6.85,4.32,3
6.66,4.35,3
6.34,3.52,3
0.2,-0.73,1
2.0,3.36,0
1.6,3.78,0
7.06,3.36,3
-1.27,-2.58,1
6.07,4.72,3
-0.07,-1.33,1
1.37,3.58,0
1.53,4.86,0
5.2,3.6,0
2.61,0.43,0
-1.24,-3.27,1
2.05,3.64,0
5.86,-5.11,4
-3.04,-3.86,1
-1.57,-1.56,1
7.31,3.81,3
-6.41,-4.6,5
0.29,-2.06,4
-0.78,-1.63,1
7.1,3.28,3
6.94,3.45,3
-1.44,-0.87,1
1.51,3.74,0
4.83,5.17,3
-7.16,-3.55,5
-2.31,-1.88,1
-1.94,-1.99,1
-1.92,7.49,2
-6.0,-3.38,5
-0.23,-1.34,1
0.02,-0.82,1
7.13,4.71,3
6.48,-5.14,4
0.8,3.79,0
0.66,-0.73,1
-1.46,-2.17,1
7.22,4.03,3
-5.91,0.09,6
-3.51,8.12,2
0.54,-2.22,1
1.65,2.72,0
-1.57,8.04,2
-1.73,-1.17,1
-0.23,-0.0,0
1.23,3.1,0
-6.42,-5.07,5
5.9,-3.53,4
-7.02,-3.15,5
-1.68,8.49,2
-1.38,7.86,2
-1.8,7.32,2
-4.92,0.5,6
6.55,-4.21,4
-6.05,-5.28,5
-6.22,-3.84,5
0.8,3.48,0
-0.32,-1.04,1
-6.09,-5.03,5
-0.82,-2.34,1
6.29,-5.01,4
-4.51,-4.13,5
-1.8,7.94,2
-2.09,-1.37,1
-1.19,-3.23,1
1.89,2.84,0
-5.87,-4.51,5
2.44,2.79,0
5.54,-4.14,4
5.98,-4.7,4
0.19,-0.86,1
0.05,-0.34,1
-0.99,-3.21,1
5.56,-4.7,4
0.83,-0.13,1
0.1,-1.32,1
-1.53,8.16,2
6.31,3.54,3
-1.45,7.85,2
-1.32,-0.56,1
-0.04,-2.76,5
-1.46,-0.27,1
6.84,3.08,3
7.38,3.68,3
-1.25,-1.98,1
-3.27,7.87,2
-6.04,-5.34,5
0.67,-2.36,1
-3.1,8.05,2
7.03,-4.57,4
1.58,4.19,0
-1.23,-1.42,1
5.31,3.93,3
-1.68,8.05,2
-6.64,-5.26,5
-2.14,7.57,2
-1.02,-1.09,1
-1.64,-2.22,1
-2.31,-0.6,1
3.38,2.91,0
0.51,3.37,0
5.64,-4.06,4
1.36,3.69,0
-1.84,7.32,2
4.63,3.62,3
5.81,-4.22,4
-1.55,7.75,2
-0.92,-1.13,1
4.85,4.22,3
6.38,-4.37,4
0.44,-1.92,1
6.73,3.21,3
-1.68,-2.15,1
-0.73,-2.41,1
-1.77,7.9,2
-0.65,-1.87,0
7.45,3.6,3
-1.52,-0.8,1
-6.39,-5.31,5
3.5,2.3,0
5.44,2.98,3
-3.24,8.01,2
0.22,-0.39,1
5.25,3.8,3
5.88,-4.62,4
2.26,0.95,0
-1.83,-2.64,1
6.13,3.15,3
0.12,-1.59,1
-6.23,-4.26,5
-0.52,-2.64,4
6.82,-4.36,4
-2.11,-2.32,1
-6.32,-3.69,5
-1.35,-1.04,1
1.82,3.83,0
-1.8,7.21,2
-4.03,-3.54,5
0.34,-1.28,1
6.39,-4.94,4
5.39,4.45,3
0.29,-0.28,0
-1.78,-1.8,1
-4.03,-2.77,5
0.6,-1.56,1
1.98,2.89,0
-0.86,-0.95,1
6.87,-4.01,4
0.66,-0.33,1
-6.2,-4.19,5
-0.52,-0.22,1
0.31,-0.86,1
-1.7,-0.67,1
-1.38,-2.95,1
2.48,3.44,0
0.04,-2.64,1
0.04,1.3,1
1.26,0.3,0
-3.3,7.97,2
-2.57,-2.31,1
1.74,2.98,0
5.96,-4.4,4
-6.46,0.11,6
3.82,2.77,0
4.69,4.14,3
-6.06,-3.83,5
-0.92,-0.8,1
6.64,-4.52,0
6.54,-4.5,4
6.06,-3.91,4
4.64,-4.29,1
-2.05,-1.56,1
4.84,4.1,3
-2.34,-1.15,1
0.48,-2.08,1
2.04,3.31,0
-0.94,-0.53,1
-0.89,-0.81,1
1.25,2.41,0
-1.79,-0.65,1
5.62,-3.86,4
1.76,3.0,0
-0.82,-0.61,1
-4.76,-4.14,5
-3.35,8.16,2
5.52,-3.8,4
-1.71,-1.9,1
-1.6,-1.86,1
0.1,-2.04,1
0.6,-1.59,1
-1.96,-1.41,1
-0.06,-0.2,1
5.74,-4.15,4
-1.7,-1.98,1
5.66,4.66,3
-2.84,-3.68,5
0.82,3.58,0
-2.94,-3.56,0
0.39,-2.29,1
-1.66,8.38,2
-3.44,8.1,2
-0.66,-1.71,1
6.3,3.45,3
-1.66,8.05,2
0.42,-1.29,1
1.32,3.05,0
-2.47,7.82,2
5.47,-3.87,4
-4.9,-3.61,5
-0.59,-2.14,1
-6.94,-2.98,5
1.82,3.03,0
-6.27,-2.43,5
5.56,-4.84,4
-6.0,-3.75,5
-7.12,-2.85,5
6.31,3.42,3
0.48,-1.64,1
6.94,-4.21,0
-1.45,-1.37,1
5.79,-3.44,4
-1.55,7.59,2
6.88,-4.6,4
6.18,3.2,3
7.3,3.63,3
5.74,-3.92,4
0.77,-1.34,1
6.31,3.02,3
-1.78,-1.9,1
4.79,5.15,3
-5.92,0.04,6
-2.56,-2.66,1
1.17,3.3,0
5.66,-4.83,4
0.44,-0.43,1
-4.94,-4.42,5
-3.58,-3.33,5
0.23,-2.42,1
4.43,3.95,3
-1.26,-2.2,1
0.6,-0.72,1
0.17,-0.17,1
4.09,3.05,3
-2.01,7.41,2
-6.07,-4.91,5
5.75,-4.11,4
-2.12,7.8,2
-1.04,-0.46,1
-7.24,-2.84,5
1.51,4.05,0
1.69,2.98,0
-1.56,7.38,2
0.83,0.46,0
-6.69,-5.16,5
6.77,-4.69,4
-3.68,8.09,2
-3.25,8.19,2
4.16,4.23,3
5.06,-4.32,4
0.02,-0.88,1
-1.46,-0.76,1
-6.13,-5.39,5
4.25,4.08,3
0.97,3.59,0
0.56,-0.22,1
-0.47,-1.28,1
-1.68,7.42,2
4.39,4.04,3
5.48,-5.05,4
0.21,-0.43,0
5.11,-3.77,1
-7.37,-3.5,5
6.53,3.11,0
-1.26,-2.71,1
3.98,3.23,0
-2.17,7.47,2
-1.36,-1.2,1
-6.76,-4.82,5
4.82,3.69,3
-1.65,-2.15,1
-2.0,7.66,2
0.63,-0.95,0
6.91,3.41,3
0.34,-0.48,1
-2.59,7.9,2
-5.21,-4.31,5
0.65,0.34,0
5.83,-4.43,4
-6.11,-4.12,5
-1.88,-0.95,1
0.1,-1.89,1
5.28,-4.41,4
6.75,-4.32,4
-0.58,-0.69,1
2.27,4.1,0
0.96,-0.03,0
6.71,-5.08,4
-3.59,8.15,2
6.93,-4.4,0
5.56,-3.78,4
0.16,-0.09,1
-6.81,-0.28,6
0.9,3.13,0
-5.97,-5.17,5
-3.7,-3.54,5
0.32,-0.81,1
-2.07,-2.1,1
1.32,3.43,0
6.35,4.0,0
-2.0,-1.35,1
-4.92,-0.11,6
5.36,-4.89,4
5.84,-4.92,4
0.24,-0.84,1
-6.56,-4.27,5
1.6,4.38,0
-4.09,-4.42,5
6.2,-3.55,4
1.13,-0.04,0
-3.23,8.28,2
4.96,-4.57,4
-1.86,7.54,2
6.16,3.32,0
4.46,3.31,0
4.15,3.87,3
-0.49,-3.14,1
-1.47,-3.21,0
0.26,-0.7,1
-1.18,-2.96,1
-6.0,-5.39,5
0.36,-1.79,0
6.16,-5.17,4
1.03,-2.06,1
6.69,-4.8,4
5.79,-4.48,4
1.82,4.48,0
5.83,-3.36,4
5.62,-3.91,4
6.56,-4.9,4
5.71,-4.15,4
4.72,4.24,3
5.89,-4.76,4
3.2,4.04,0
5.93,-3.6,4
6.87,-3.79,4
1.58,3.72,0
4.76,3.67,3
6.27,-5.15,4
6.71,-4.03,4
6.48,-4.89,4
4.32,3.4,3
6.3,-4.99,4
6.63,-4.01,4
5.75,-3.29,4
5.44,-4.64,4
-1.4,-1.04,1
6.2,-4.42,4
4.49,3.92,3
2.25,2.64,0
1.05,3.77,0
6.05,-5.06,4
-1.44,-2.56,1
6.55,-4.55,4
6.37,-4.36,0
4.28,3.22,3
6.57,-4.81,4
6.93,-3.82,4
5.51,-4.55,4
-1.05,-0.19,0
5.76,-4.72,4
5.31,3.91,3
5.08,3.18,3
5.97,3.38,3
5.83,-4.59,4
5.33,-4.55,4
-5.44,-4.94,5
6.24,-3.5,4
1.35,1.52,0
0.4,-0.53,1
6.27,-4.25,4
5.27,-3.98,0
-0.31,-2.99,1
5.49,-3.98,4
1.46,2.86,0
6.82,4.04,3
5.78,-4.9,4
4.39,3.88,3
-3.14,8.02,2
0.47,-2.04,1
6.17,-4.1,4
6.23,3.26,3
5.93,-3.26,4
1.85,2.81,0
5.61,-3.7,4
1.01,3.51,0
6.74,-3.85,4
-6.44,-4.81,5
6.58,-3.6,4
6.62,-3.86,4
1.91,1.62,0
1.25,3.7,0
5.99,-3.29,4
6.16,-4.94,4
0.06,-0.51,0
1.01,3.02,0
0.68,3.13,0
5.56,-3.64,4
-0.02,-2.07,1
3.3,3.49,0
0.92,-1.68,0
6.45,-4.87,4
6.1,-4.16,4
5.74,-4.26,4
1.35,3.16,0
5.68,-3.32,4
1.45,2.01,1
6.36,-3.5,4
6.6,-4.91,4
1.36,3.9,0
5.94,-5.0,4
1.68,3.8,0
0.01,-1.74,1
6.07,5.23,3
5.82,-4.94,4
4.43,3.22,3
5.82,-4.61,4
6.44,-3.53,4
6.44,-4.79,4
0.55,-2.22,1
-2.28,7.82,2
0.64,3.08,0
2.35,2.95,0
6.37,-4.91,4
1.27,2.72,0
5.75,-5.15,4
4.77,3.28,3
0.1,-0.88,1
2.08,3.01,0
5.4,-4.02,1
6.7,-4.76,4
6.57,-3.96,4
5.83,-4.87,4
1.27,2.87,0
5.66,-4.49,4
5.9,-3.54,4
4.91,-3.89,6
6.12,-4.58,4
6.06,-4.79,4
6.98,-3.99,4
1.0,4.07,0
-0.63,-2.07,1
5.66,-4.36,4
3.27,3.3,0
6.28,-3.79,4
5.27,-4.29,4
4.19,3.76,3
6.04,-3.41,4
6.12,-5.08,4
-1.6,-2.99,1
1.92,3.92,0
5.42,-3.36,1
6.18,-4.18,4
5.48,-4.8,4
1.64,2.92,0
5.35,-4.82,4
1.11,-1.8,0
6.46,3.43,3
6.5,-4.95,0
6.33,-4.88,4
3.38,2.66,0
6.52,-4.15,4
6.58,-3.56,4
3.92,4.22,0
6.35,-4.16,4
2.0,2.29,0
1.14,1.94,0
6.55,-3.79,4
6.19,-4.6,4
0.86,3.42,0
5.76,-4.4,4
0.95,3.0,0
6.7,-4.53,4
6.04,-5.39,4
5.95,-4.11,4
0.97,3.35,0
5.3,-4.03,4
-0.28,0.06,0
-7.1,-3.4,5
6.45,-4.78,4
6.89,-3.83,4
6.89,-3.88,4
2.18,1.19,1
-4.59,-4.46,5
6.67,-4.82,4
6.64,-4.99,4
5.92,-4.85,4
0.43,-0.68,0
2.78,3.71,0
5.15,3.28,0
5.96,-4.29,4
5.66,-4.47,4
1.29,3.28,0
6.43,-3.86,4
6.32,-4.95,4
6.56,-4.05,4
1.17,4.39,0
5.96,-5.15,4
7.28,4.06,3
6.44,-4.07,4
1.67,4.0,0
6.07,-4.86,4
6.58,-4.28,4
-1.76,-1.96,1
6.47,-4.29,4
5.84,-3.51,4
5.07,-4.36,4
5.62,-4.62,4
-0.98,-0.37,1
5.93,-4.67,4
5.65,-4.5,4
4.73,4.0,3
4.61,4.92,3
6.59,-3.65,4
1.08,3.39,0
-0.88,-1.51,1
4.7,3.6,0
5.89,-4.74,4
5.2,-4.35,4
5.14,3.46,3
6.06,-4.69,4
0.25,-2.16,1
-0.34,-1.86,1
6.35,-4.69,4
6.65,3.37,0
1.88,2.84,0
5.11,4.34,3
-1.77,-1.11,1
7.28,3.54,3
-0.71,-1.28,1
6.16,-5.34,4
6.74,-4.94,4
5.85,-4.84,4
6.65,-3.82,4
5.91,-4.44,4
1.63,3.08,0
-0.13,-2.35,1
6.57,-4.96,4
5.89,-3.55,4
1.63,4.0,0
6.81,-4.44,4
-5.69,-3.25,5
1.25,4.3,0
4.82,-4.16,0
6.36,-5.1,4
5.44,-3.38,4
4.45,3.55,3
5.93,-3.32,4
6.16,-3.68,4
0.51,3.33,0
-2.27,7.64,0
6.32,-5.13,4
5.86,-5.01,4
5.82,-4.73,4
5.48,-3.32,4
6.0,-5.22,4
4.94,3.97,3
0.56,3.59,0
6.16,-5.23,4
0.24,-0.69,1
5.85,-4.5,4
4.43,4.22,3
5.35,3.76,3
6.14,-4.91,4
4.64,3.88,3
0.39,-1.12,1
6.16,-4.85,4
6.01,-4.97,4
-6.52,-4.94,5
1.86,3.25,0
5.93,-5.08,4
5.98,-5.1,4
4.84,4.72,3
6.22,-4.05,4
-0.31,-0.93,1
0.34,1.09,0
6.0,-4.43,4
2.25,3.16,0
4.4,3.76,3
5.54,-4.91,4
5.64,-4.82,4
6.33,-4.87,4
6.01,-3.84,4
5.96,-3.9,4
5.99,-4.83,4
5.65,-3.48,0
0.42,-0.88,1
6.94,-4.17,4
6.25,-4.33,4
5.34,-3.88,4
0.34,-1.51,1
-6.66,-4.15,5
-5.45,-3.53,5
5.72,-4.85,4
5.94,-4.41,4
5.34,-4.42,1
6.8,-4.66,4
1.34,0.73,0
0.71,-1.89,0
5.99,-4.05,4
-6.93,-2.71,5
6.01,-3.4,4
6.24,-4.81,4
-6.01,-1.94,6
6.35,-4.49,4
5.54,-4.36,4
0.44,3.18,0
5.59,-4.06,4
6.08,-3.93,4
6.37,-4.12,4
6.97,-4.22,4
5.76,-4.59,4
6.18,-4.49,4
5.81,-4.91,4
6.31,-4.33,4
4.22,3.72,3
2.16,2.84,0
1.57,1.1,0
4.78,3.81,3
-4.08,0.04,1
6.29,-3.55,4
0.64,-0.51,0
1.74,3.4,0
0.4,-0.72,0
5.3,3.25,0
5.96,-5.03,4
5.61,4.99,3
3.18,0.3,3
6.23,-4.88,4
1.34,3.69,0
6.9,-3.96,4
6.09,-4.81,4
5.93,-3.6,4
5.85,-4.53,4
6.4,-5.15,0
0.66,-0.71,1
6.22,-4.37,4
6.64,-4.8,4
6.14,-4.58,4
5.15,-4.16,1
4.18,3.48,3
5.54,-4.14,4
6.18,-4.12,4
0.91,2.57,0
2.9,0.45,0
1.66,4.8,0
5.07,3.44,3
6.98,-4.43,4
6.14,-3.8,4
0.04,-1.27,1
-1.25,-0.59,1
0.79,-0.64,0
-5.82,-4.66,5
0.83,3.53,0
5.72,3.46,3
2.48,1.3,0
5.56,3.44,0
0.4,-1.98,1
-0.88,-2.44,0
-1.94,-2.13,4
1.7,2.64,0
5.91,-4.4,4
4.19,3.34,3
6.63,-5.0,4
2.27,2.31,0
6.51,-3.94,4
5.76,-4.98,4
1.18,2.96,0
6.88,-3.58,4
4.74,3.38,3
0.57,-1.91,1
5.51,-4.96,4
6.38,-4.97,4
6.39,-4.2,4
5.88,-5.13,4
5.64,-5.07,4
0.83,-1.35,0
5.96,-4.8,4
-0.88,-0.6,1
6.08,-5.17,4
6.25,-3.69,4
0.44,0.14,0
5.92,-4.54,4
6.68,4.83,3
-5.46,-4.67,5
5.58,-4.83,4
6.74,-3.76,4
4.14,3.99,3
5.83,-4.19,4
-2.84,7.81,2
6.12,-4.25,4
0.67,-1.67,1
-0.63,-1.42,1
6.15,-5.19,4
-6.3,-5.26,5
2.35,3.83,0
6.06,-4.99,0
5.84,-5.07,4
-0.47,-0.96,1
3.15,3.89,0
5.84,-4.82,4
-4.99,-4.67,5
2.24,2.89,0
5.95,-4.98,4
4.5,2.72,3
6.54,3.12,3
1.01,-2.08,0
6.54,-3.94,4
6.9,-3.72,4
5.74,-5.03,4
6.72,-4.7,4
6.96,-4.01,4
5.82,-3.89,4
6.22,-4.68,4
4.86,4.47,3
5.42,-3.91,4
1.58,2.85,0
5.8,-3.56,4
1.01,3.44,0
0.26,-1.32,1
5.25,3.21,3
0.68,-1.14,1
1.21,3.73,0
-1.23,-2.63,1
5.41,-4.42,4
6.52,-3.48,1
6.19,-4.72,4
6.88,-3.98,4
5.93,-5.16,4
6.68,-3.66,4
-2.2,-1.68,0
5.3,-4.47,4
5.69,-3.89,4
0.45,-1.41,1
4.69,4.53,3
1.55,3.74,0
6.5,-4.56,4
6.46,-3.82,4
5.28,-3.85,4
2.06,2.36,0
5.47,-4.12,4
1.51,3.01,0
5.93,-4.7,4
1.48,4.2,0
5.73,-3.75,4
6.53,-4.94,4
6.16,-4.02,4
0.85,3.88,0
-4.34,-2.32,5
2.37,3.6,0
-0.87,-0.35,1
5.56,-4.63,4
5.34,3.98,3
6.34,-4.3,4
0.75,-0.18,1
5.07,4.1,3
5.99,-3.87,4
6.8,-4.61,4
6.66,-3.99,4
6.44,-5.09,4
6.32,-5.16,4
2.68,4.22,0
7.04,3.18,3
5.33,-4.34,4
6.46,-5.0,4
6.74,-3.76,4
1.93,3.23,0
1.78,3.42,0
4.14,3.64,3
-1.04,-2.36,1
5.65,-4.65,4
6.13,4.63,0
5.67,3.46,3
5.53,-4.4,4
6.34,-4.99,4
1.56,3.36,0
-0.87,-0.87,1
5.79,-5.04,4
5.04,-4.45,4
-1.34,-0.79,1
6.37,3.2,0
5.23,3.2,0
5.28,-4.92,4
-0.14,-0.97,1
1.23,2.95,0
2.45,3.39,0
5.5,3.28,3
0.06,-1.35,1
-6.49,-5.09,5
6.65,-3.42,4
0.88,3.63,0
5.3,-3.85,4
-1.34,-1.83,1
1.1,2.87,0
5.79,-4.51,4
1.65,3.26,0
1.92,3.56,0
4.53,4.77,3
-0.46,-1.43,1
5.71,-5.12,4
6.31,-5.21,4
1.52,2.81,0
-2.96,8.26,2
4.95,4.3,3
6.22,-5.12,4
0.74,3.43,0
5.93,-4.7,4
1.58,1.9,0
0.98,3.11,0
5.61,-4.87,4
1.31,2.61,0
0.28,-0.66,1
1.82,2.44,0
4.74,3.41,3
-1.3,-1.57,1
6.43,-5.03,4
5.92,-4.53,4
5.94,-5.22,4
4.18,3.07,3
6.47,-5.05,4
5.99,-4.65,4
-1.83,8.24,2
-0.66,-0.1,1
-4.48,0.17,6
6.28,-5.18,4
-1.53,-3.25,1
-1.21,-2.11,1
2.38,3.67,0
-0.78,-0.55,1
2.92,0.14,4
2.89,0.13,1
1.72,2.87,0
6.35,-3.62,4
1.02,0.34,0
4.29,3.91,3
4.46,3.01,3
0.73,3.72,0
-1.39,-1.43,1
0.62,3.47,0
6.41,-5.05,4
6.48,-3.59,4
2.89,2.74,0
0.15,-1.88,1
5.29,-3.77,4
-1.56,7.34,2
0.16,-0.71,1
6.53,-4.81,4
-2.76,8.22,2
0.55,3.13,0
-2.43,-2.06,1
-1.43,-1.53,1
6.32,-5.19,4
6.51,-4.71,4
2.17,3.24,1
-0.62,-0.49,1
6.41,-5.15,4
5.72,-4.81,4
6.08,-5.2,4
5.62,-4.77,4
6.41,3.16,3
1.3,2.31,0
5.75,-3.4,4
6.22,-5.3,4
2.39,2.75,0
1.87,2.9,0
4.46,3.74,3
-0.66,-1.24,1
6.17,-4.69,4
6.26,-4.64,4
6.28,-4.82,4
6.6,-4.42,4
-0.51,-3.01,1
5.72,-3.68,4
6.45,-5.05,4
-0.19,-0.91,1
4.61,3.8,3
6.37,-5.14,4
-4.71,-2.52,5
5.77,-5.01,4
0.82,-0.42,0
6.38,-5.21,4
5.59,-5.06,4
6.61,-5.16,4
-1.58,7.52,2
-2.13,7.34,2
6.01,-5.33,4
0.69,3.42,0
2.98,0.12,4
1.96,2.6,0
6.7,-4.64,4
-6.65,-5.11,5
0.95,3.9,0
2.88,0.09,1
7.13,3.21,3
-0.6,-0.42,1
-1.31,-0.62,1
-1.82,7.99,2
5.96,-5.33,4
6.14,-5.15,4
1.28,0.05,0
1.23,3.56,0
0.55,1.54,0
1.46,3.0,0
5.74,2.8,0
6.83,-3.66,4
6.7,-4.77,4
6.07,-5.06,4
6.07,-4.39,4
1.52,3.94,0
-1.33,-3.04,1
2.42,2.43,0
-4.85,0.24,6
0.9,3.18,0
5.6,5.0,3
4.94,4.05,3
-6.86,-3.5,5
0.69,-0.94,1
4.9,3.2,3
5.64,-4.62,4
5.36,-4.8,4
0.77,3.87,0
1.17,3.65,0
5.92,-4.62,4
-1.37,-0.76,1
7.12,3.59,3
-1.84,-1.48,1
0.68,0.1,1
6.48,-4.74,4
1.53,3.52,0
-1.15,-2.01,1
1.91,3.6,0
-1.33,-0.89,1
0.63,-1.82,1
6.29,-5.08,4
6.45,-4.28,4
-1.68,-0.88,1
-4.66,0.12,6
5.75,-4.46,4
0.28,-2.4,1
-4.76,0.46,6
6.64,-5.07,4
-2.74,7.78,2
5.89,-4.28,4
1.32,3.35,0
5.97,-5.02,4
6.36,-4.71,4
1.05,3.81,0
-1.55,-3.02,1
6.94,-3.68,4
6.17,-4.59,4
6.67,-4.47,4
0.84,3.59,0
-1.05,-0.35,1
0.11,-2.39,1
-1.72,-1.4,1
5.96,-5.2,4
-1.52,-1.63,1
6.02,-5.04,4
1.05,3.0,0
6.79,3.44,3
5.91,-4.98,4
5.52,-4.73,4
0.57,-1.43,1
5.95,-5.2,4
-0.42,-0.68,1
5.7,-4.71,4
-1.53,-1.56,1
5.47,-4.13,4
4.78,2.7,0
1.14,3.14,0
6.14,-4.56,4
6.22,-4.41,4
1.69,3.58,0
1.61,3.05,0
6.07,-4.99,4
-0.51,-0.38,1
6.13,-5.25,4
-1.91,-1.61,0
5.54,-4.66,4
6.78,-3.63,4
6.33,-5.21,4
0.72,0.07,0
5.71,-5.01,4
-6.23,-5.02,5
1.63,3.75,0
-4.88,0.38,6
4.71,2.87,3
-0.76,-0.43,1
2.02,2.56,0
6.25,-5.21,4
0.01,-1.34,1
1.75,2.88,0
4.21,3.41,3
6.48,-5.16,4
6.31,-4.99,4
6.28,-5.21,4
-0.61,-0.83,0
6.63,-4.87,4
-1.7,8.17,2
6.52,-4.88,4
-0.52,-0.45,1
5.44,-4.32,4
1.12,3.06,0
2.68,3.4,0
1.88,2.89,0
5.85,-4.17,4
5.87,-4.82,4
6.32,-4.9,4
6.41,-3.7,4
-1.57,-0.98,1
1.14,0.71,0
-3.09,7.91,2
5.96,-4.51,4
0.79,-0.94,1
3.82,2.79,3
-3.41,7.94,2
0.96,3.32,0
-1.31,-1.98,1
-1.54,8.06,2
-0.89,-0.22,1
1.63,2.46,0
-0.18,-0.29,1
5.82,-5.0,4
1.67,2.89,0
6.27,-4.69,4
5.66,-4.83,4
1.18,3.85,0
-1.94,-1.14,1
-1.06,-2.34,1
-2.75,7.86,2
6.77,-3.7,4
1.9,3.32,0
-0.9,-0.43,1
5.96,-4.41,4
6.42,-4.62,4
6.5,-5.18,4
5.76,-5.12,4
0.72,-0.44,0
2.21,0.82,0
5.61,-4.44,4
-1.24,-0.97,1
-1.97,7.34,2
4.93,3.14,3
-4.94,0.09,6
4.41,4.16,3
5.6,-5.12,4
3.79,2.15,1
5.93,-4.48,4
-6.61,-5.25,5
0.83,3.56,0
5.62,-4.71,4
1.24,3.42,0
5.69,-4.73,4
0.83,3.62,0
1.98,3.41,0
-1.03,-1.69,1
-3.55,7.96,2
-1.66,8.47,2
5.85,-4.48,4
0.9,3.61,0
-0.97,-0.29,0
-6.37,-5.01,5
4.19,3.27,3
-0.95,-0.28,1
4.87,3.33,3
6.72,-4.82,4
