hex_x,hex_y,n_cells,state,state_purity,BCL6,CD69,CXCR6,ENTPD1,GZMB,HAVCR2,ID2,ID3,IL7R,ITGAE,KLF2,LEF1,PDCD1,PRF1,RGS1,RUNX3,S1PR1,SELL,SELPLG,SLAMF6,TCF7,TOX,XCL1,ZEB2
-0.717,-0.248,114,CD8_c11_Teff_SEMA4A,0.693,0.068,1.506,0.426,0.083,0.347,0.162,0.807,0.166,0.9,0.291,0.514,0.054,0.471,0.672,1.4,0.838,0.115,0.338,0.544,0.293,0.352,0.36,0.182,0.279
1.434,0.994,225,CD8_c0_t-Teff,0.987,0.138,1.837,0.221,0.029,0.263,0.104,1.153,0.063,0.709,0.265,0.786,0.043,0.198,0.548,1.712,1.002,0.06,0.208,0.286,0.207,0.414,0.292,0.226,0.591
2.151,1.242,154,CD8_c0_t-Teff,0.981,0.086,1.185,0.188,0.025,0.421,0.03,0.983,0.125,1.489,0.176,1.147,0.114,0.362,0.552,1.484,1.273,0.201,0.231,0.468,0.11,0.452,0.163,0.231,0.656
-0.717,-1.739,22,CD8_c9_Tsen,0.864,0.147,1.988,0.333,0.028,0.63,0.123,1.714,0.238,1.108,0.569,0.759,0.094,0.351,0.584,1.561,0.974,0.096,0.199,0.206,0.235,0.347,0.283,0.524,0.154
1.864,-0.248,85,CD8_c0_t-Teff,1.0,0.102,2.576,0.241,0.016,0.59,0.06,1.732,0.158,1.818,0.377,0.53,0.22,0.068,0.373,1.508,0.791,0.098,0.219,0.444,0.206,0.31,0.208,1.908,0.348
-3.586,1.739,123,CD8_c2_Teff,0.992,0.0,0.851,0.169,0.019,1.582,0.101,1.269,0.011,0.695,0.129,1.096,0.067,0.082,1.602,0.274,0.549,0.329,0.302,0.701,0.415,0.296,0.199,0.094,0.721
-1.434,-1.49,299,CD8_c9_Tsen,0.95,0.092,1.47,0.463,0.105,0.826,0.209,1.316,0.071,0.708,0.408,0.426,0.083,0.366,1.015,1.307,0.727,0.128,0.273,0.595,0.346,0.368,0.375,0.167,0.523
-4.159,-2.733,45,CD8_c1_Tex,0.844,0.136,1.62,0.594,0.034,0.823,0.374,0.899,0.15,0.527,0.443,0.318,0.156,0.328,0.915,1.157,0.594,0.276,0.646,0.697,0.372,0.413,0.356,0.097,0.265
-1.291,-1.739,314,CD8_c9_Tsen,0.943,0.071,1.424,0.366,0.103,0.639,0.209,1.01,0.071,1.039,0.29,0.541,0.118,0.318,0.729,1.169,0.748,0.166,0.295,0.542,0.304,0.368,0.219,0.192,0.386
2.008,0.0,131,CD8_c0_t-Teff,0.985,0.097,2.362,0.354,0.099,0.748,0.03,2.139,0.193,1.57,0.444,0.504,0.073,0.133,0.492,1.665,1.004,0.042,0.104,0.273,0.197,0.399,0.097,1.011,0.474
-1.147,-1.49,71,CD8_c9_Tsen,0.873,0.093,1.862,0.324,0.038,0.518,0.076,1.506,0.129,0.901,0.298,0.653,0.124,0.359,0.758,1.624,0.846,0.099,0.167,0.373,0.363,0.339,0.28,0.413,0.577
2.151,-0.248,129,CD8_c0_t-Teff,0.992,0.1,2.289,0.418,0.042,0.577,0.053,2.032,0.041,1.439,0.452,0.502,0.135,0.195,0.652,1.472,0.866,0.02,0.069,0.512,0.21,0.398,0.173,1.27,0.328
2.008,-0.994,65,CD8_c0_t-Teff,0.985,0.084,1.815,0.498,0.049,1.117,0.215,1.82,0.159,0.822,0.492,0.458,0.209,0.125,0.78,1.178,0.63,0.158,0.185,0.764,0.158,0.383,0.075,0.514,0.26
-1.291,1.739,231,CD8_c0_t-Teff,0.974,0.021,1.002,0.329,0.055,0.613,0.101,0.763,0.14,0.682,0.276,0.541,0.046,0.32,0.975,0.715,0.451,0.172,0.272,0.415,0.267,0.257,0.174,0.174,0.242
-1.004,-1.739,26,CD8_c9_Tsen,0.962,0.089,1.767,0.242,0.068,0.378,0.123,1.375,0.155,1.391,0.523,0.515,0.07,0.183,0.54,1.563,0.51,0.165,0.373,0.532,0.253,0.343,0.19,0.574,0.306
-1.147,2.484,84,CD8_c0_t-Teff,0.976,0.056,0.527,0.296,0.0,0.612,0.018,0.58,0.089,1.115,0.24,0.573,0.073,0.218,0.922,0.404,0.544,0.151,0.269,0.401,0.253,0.347,0.059,0.016,0.281
1.434,2.484,253,CD8_c0_t-Teff,0.98,0.085,1.014,0.341,0.023,0.284,0.017,0.801,0.078,1.2,0.322,0.462,0.058,0.226,0.501,1.507,1.083,0.35,0.206,0.797,0.1,0.432,0.117,0.096,0.621
1.721,-1.49,3,CD8_c0_t-Teff,0.667,0.519,2.831,0.405,0.405,0.519,0.0,1.946,0.0,2.382,0.405,0.0,0.0,0.0,0.698,2.176,2.046,0.0,0.0,0.405,0.495,0.0,0.924,0.0,0.0
1.291,-0.745,12,CD8_c0_t-Teff,1.0,0.0,1.941,0.444,0.138,1.254,0.138,1.919,0.0,0.774,0.181,0.461,0.061,0.391,0.568,1.577,0.974,0.0,0.0,0.388,0.101,0.518,0.061,0.0,0.286
2.438,-1.242,31,CD8_c0_t-Teff,0.935,0.048,2.441,0.656,0.098,1.539,0.217,1.286,0.0,0.853,1.14,0.346,0.085,0.156,1.433,1.509,0.712,0.0,0.101,0.912,0.188,0.277,0.191,0.816,0.205
3.442,-0.497,244,CD8_c0_t-Teff,0.984,0.065,1.409,0.925,0.119,2.258,0.165,1.548,0.071,1.993,0.696,0.425,0.019,0.524,1.135,1.65,1.102,0.088,0.113,0.449,0.144,0.167,0.059,0.476,0.43
-0.43,-1.739,8,CD8_c9_Tsen,0.75,0.198,2.466,0.169,0.18,0.0,0.0,1.848,0.353,0.968,0.18,1.857,0.0,0.0,0.0,1.471,0.584,0.0,0.0,0.0,0.169,0.256,0.18,0.494,0.438
-1.864,0.745,229,CD8_c10_Teff_CD244,0.45,0.056,1.349,0.385,0.028,0.773,0.086,0.805,0.063,0.702,0.365,0.563,0.073,0.184,1.149,0.782,0.649,0.248,0.43,0.759,0.367,0.313,0.274,0.249,0.373
-1.004,-1.242,18,CD8_c9_Tsen,0.389,0.0,1.249,0.183,0.0,0.485,0.309,1.102,0.126,0.754,0.414,0.0,0.0,0.353,0.902,0.713,0.639,0.0,0.27,0.265,0.211,0.138,0.289,0.438,0.607
6.454,2.733,2,CD8_c12_Trm,0.5,0.0,0.0,0.0,0.0,0.927,0.0,0.927,0.0,3.348,1.887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.268,0.0
-2.438,-6.21,358,CD8_c1_Tex,0.989,0.119,1.346,0.451,0.206,0.467,0.208,0.698,0.157,0.605,0.583,0.223,0.083,0.579,0.846,1.403,0.589,0.052,0.221,0.442,0.396,0.414,0.643,0.24,0.348
0.0,-1.987,5,CD8_c9_Tsen,0.6,0.0,1.97,0.535,0.743,0.535,0.616,2.479,0.616,0.632,0.0,0.271,0.0,0.26,0.729,2.626,0.922,0.0,0.0,0.0,0.271,0.811,0.356,0.356,0.0
-1.721,1.49,130,CD8_c0_t-Teff,0.677,0.043,1.115,0.406,0.122,0.916,0.058,0.861,0.029,0.664,0.225,0.45,0.083,0.284,1.154,0.621,0.629,0.182,0.202,0.38,0.236,0.27,0.183,0.105,0.32
-1.864,1.739,90,CD8_c0_t-Teff,0.8,0.06,0.974,0.201,0.118,1.682,0.188,0.814,0.074,0.305,0.298,0.236,0.0,0.158,1.094,0.592,0.561,0.066,0.341,0.432,0.294,0.092,0.268,0.062,0.25
1.721,-0.994,49,CD8_c0_t-Teff,0.959,0.021,2.017,0.468,0.101,1.197,0.176,1.508,0.066,0.71,0.367,0.213,0.175,0.202,0.674,0.956,0.579,0.108,0.5,0.53,0.351,0.289,0.169,0.472,0.22
-1.147,-0.994,1,CD8_c4_Tstr,1.0,0.0,1.457,0.0,0.0,0.0,0.0,1.457,0.0,0.0,0.0,1.457,0.0,0.0,0.0,0.0,1.457,0.0,0.0,1.457,0.0,0.0,0.0,0.0,0.0
1.291,1.242,196,CD8_c0_t-Teff,0.995,0.092,1.55,0.324,0.054,0.45,0.123,1.026,0.085,0.697,0.288,0.72,0.03,0.277,0.587,1.745,1.15,0.124,0.165,0.339,0.23,0.458,0.257,0.161,0.707
0.0,-0.994,28,CD8_c4_Tstr,0.679,0.054,1.034,0.617,0.362,1.262,0.101,0.921,0.119,0.924,0.523,0.276,0.0,0.198,0.702,0.803,0.487,0.116,0.056,0.499,0.469,0.371,0.361,0.44,0.128
-1.578,0.745,201,CD8_c0_t-Teff,0.498,0.067,1.396,0.437,0.088,1.006,0.135,1.023,0.115,0.475,0.434,0.56,0.136,0.311,1.085,0.876,0.629,0.124,0.354,0.661,0.366,0.392,0.287,0.211,0.401
0.574,1.49,187,CD8_c0_t-Teff,0.995,0.1,1.395,0.269,0.065,0.377,0.107,1.01,0.053,0.766,0.252,0.475,0.073,0.335,0.636,1.805,0.883,0.054,0.247,0.349,0.197,0.467,0.246,0.299,0.544
1.291,-1.739,10,CD8_c4_Tstr,0.8,0.0,2.498,0.0,0.0,1.196,0.165,1.856,0.287,1.538,0.14,0.0,0.0,0.13,0.603,2.456,0.9,0.0,0.165,0.325,0.274,0.19,0.0,0.63,0.952
-2.868,0.994,43,CD8_c2_Teff,0.465,0.0,0.737,0.211,0.018,1.222,0.001,1.242,0.0,0.869,0.176,0.883,0.161,0.148,1.066,0.296,0.775,0.471,0.46,0.77,0.212,0.335,0.143,0.206,0.629
0.43,-2.733,37,CD8_c4_Tstr,0.973,0.097,1.094,0.316,0.399,1.395,0.605,2.169,0.529,0.085,0.179,1.102,0.0,0.501,0.859,2.215,0.535,0.0,0.055,0.135,0.279,0.137,0.343,0.186,0.328
1.291,0.248,211,CD8_c0_t-Teff,0.981,0.187,2.252,0.215,0.058,0.676,0.053,1.64,0.093,0.771,0.294,1.007,0.056,0.235,0.514,1.799,1.045,0.075,0.21,0.277,0.239,0.38,0.239,0.477,0.671
2.151,0.745,155,CD8_c0_t-Teff,0.968,0.161,1.755,0.171,0.016,0.336,0.036,1.276,0.125,1.377,0.287,1.149,0.16,0.135,0.474,1.473,1.089,0.139,0.188,0.272,0.098,0.481,0.114,0.178,0.593
-1.721,0.994,139,CD8_c0_t-Teff,0.662,0.024,1.174,0.39,0.016,1.148,0.094,0.852,0.063,0.717,0.362,0.489,0.081,0.226,1.255,0.766,0.623,0.199,0.378,0.74,0.355,0.397,0.2,0.281,0.437
0.143,0.248,268,CD8_c0_t-Teff,0.978,0.05,1.795,0.201,0.016,0.371,0.059,1.521,0.092,0.413,0.247,0.57,0.045,0.189,0.793,1.608,0.713,0.069,0.128,0.329,0.233,0.331,0.403,0.906,0.635
-0.143,-0.745,8,CD8_c4_Tstr,0.5,0.0,0.945,0.747,0.0,0.573,0.148,1.208,0.0,1.262,0.514,0.317,0.0,0.0,0.797,1.106,0.807,0.246,0.481,0.258,0.287,0.465,0.508,0.269,0.278
0.717,0.248,219,CD8_c0_t-Teff,0.982,0.094,2.168,0.229,0.035,0.413,0.09,1.796,0.132,0.57,0.226,0.895,0.063,0.174,0.763,1.792,0.975,0.067,0.15,0.352,0.306,0.366,0.307,0.848,0.794
-0.717,-1.242,24,CD8_c4_Tstr,0.542,0.174,0.287,0.067,0.018,0.136,0.0,0.847,0.07,0.706,0.391,0.137,0.139,0.0,0.195,0.0,0.605,0.0,0.092,0.377,0.139,0.319,0.294,0.671,0.14
-2.295,0.994,125,CD8_c10_Teff_CD244,0.632,0.035,1.205,0.251,0.05,0.876,0.015,1.05,0.06,0.833,0.266,0.941,0.132,0.224,1.376,0.438,0.675,0.359,0.49,0.752,0.366,0.302,0.222,0.232,0.466
-2.008,0.994,164,CD8_c10_Teff_CD244,0.604,0.076,1.414,0.323,0.054,0.649,0.047,1.038,0.081,1.112,0.287,0.767,0.193,0.15,1.136,0.573,0.636,0.344,0.554,0.724,0.416,0.542,0.257,0.24,0.492
-4.016,-2.981,175,CD8_c1_Tex,0.96,0.097,1.225,0.747,0.293,1.209,0.984,0.773,0.253,0.127,0.405,0.207,0.126,0.696,1.528,1.781,0.726,0.058,0.288,0.69,0.448,0.146,0.535,0.055,0.19
0.574,3.975,356,CD8_c6_Tcm,0.983,0.057,0.817,0.406,0.014,0.147,0.027,0.369,0.094,1.313,0.302,0.397,0.042,0.244,0.571,0.995,0.535,0.226,0.372,0.4,0.277,0.477,0.237,0.077,0.305
-2.151,-4.223,38,CD8_c1_Tex,0.842,0.071,1.73,0.621,0.386,1.103,0.878,1.588,0.178,0.112,0.357,0.497,0.055,0.755,1.397,2.815,1.052,0.054,0.054,0.753,0.307,0.103,0.48,0.111,0.262
1.578,-1.242,11,CD8_c0_t-Teff,0.636,0.178,2.13,0.618,0.162,1.688,0.286,1.839,0.106,1.248,0.694,0.071,0.093,0.548,1.028,1.91,0.929,0.0,0.25,0.093,0.541,0.0,0.0,0.604,0.379
-0.861,-0.994,6,CD8_c4_Tstr,0.833,0.0,1.049,0.0,0.0,0.602,0.0,0.551,0.0,0.247,0.0,0.353,0.0,0.353,1.119,0.816,0.935,0.318,0.0,0.569,0.285,0.531,0.504,0.547,0.285
-3.729,0.0,399,CD8_c8_Teff_KLRG1,0.945,0.09,1.48,0.396,0.03,0.482,0.051,0.969,0.057,0.963,0.259,0.645,0.081,0.319,1.013,1.009,0.65,0.319,0.222,0.663,0.391,0.396,0.315,0.264,0.485
-3.155,-3.975,271,CD8_c1_Tex,0.956,0.078,1.464,0.564,0.675,0.934,1.431,1.753,0.274,0.3,0.358,0.418,0.039,0.756,1.321,2.528,1.167,0.003,0.059,0.351,0.383,0.191,0.553,0.049,0.385
-3.729,-2.981,13,CD8_c1_Tex,0.615,0.092,1.051,0.597,0.082,0.97,1.166,1.641,0.246,0.0,0.347,0.379,0.0,0.73,1.629,1.903,0.869,0.0,0.362,0.666,0.341,0.082,0.327,0.0,0.254
2.868,-0.994,50,CD8_c0_t-Teff,0.9,0.021,2.069,0.737,0.053,2.482,0.392,1.618,0.065,0.64,0.639,0.373,0.105,0.384,1.658,1.393,1.001,0.025,0.221,0.611,0.219,0.259,0.234,0.453,0.258
3.872,0.248,77,CD8_c0_t-Teff,0.948,0.014,1.04,0.53,0.0,0.742,0.084,0.933,0.168,2.803,0.342,0.606,0.17,0.141,0.667,0.631,0.725,0.374,0.355,0.514,0.167,0.441,0.03,0.273,0.195
-1.147,1.49,272,CD8_c0_t-Teff,0.971,0.038,1.357,0.504,0.058,0.728,0.109,0.925,0.035,0.763,0.29,0.395,0.057,0.321,0.944,1.03,0.564,0.134,0.185,0.527,0.382,0.328,0.236,0.218,0.358
-1.147,0.497,136,CD8_c0_t-Teff,0.765,0.028,1.526,0.5,0.104,0.819,0.129,1.411,0.107,0.683,0.463,0.38,0.044,0.372,0.858,1.162,0.652,0.182,0.188,0.57,0.357,0.421,0.248,0.4,0.473
1.578,1.739,181,CD8_c0_t-Teff,0.983,0.099,1.54,0.284,0.07,0.379,0.074,1.326,0.102,1.012,0.154,1.101,0.053,0.325,0.442,1.869,1.376,0.126,0.273,0.471,0.13,0.381,0.252,0.29,0.813
2.725,-0.248,177,CD8_c0_t-Teff,0.977,0.103,1.96,0.442,0.045,0.694,0.035,1.717,0.059,2.141,0.627,0.258,0.109,0.143,0.756,1.505,0.89,0.065,0.127,0.383,0.25,0.364,0.077,1.272,0.257
1.434,1.987,251,CD8_c0_t-Teff,0.972,0.177,1.533,0.23,0.048,0.361,0.08,1.406,0.046,0.997,0.271,0.888,0.037,0.351,0.485,1.901,1.441,0.103,0.163,0.439,0.144,0.344,0.178,0.191,0.726
-2.868,3.478,55,CD8_c2_Teff,0.964,0.079,1.081,0.257,0.073,1.798,0.105,1.143,0.023,0.847,0.243,0.553,0.08,0.207,1.146,0.896,0.868,0.309,0.016,0.512,0.069,0.23,0.022,0.152,0.74
1.721,-2.484,1,CD8_c4_Tstr,1.0,0.0,1.502,0.0,0.0,1.831,0.0,2.44,0.0,3.365,0.0,2.582,0.0,0.0,0.0,0.0,2.44,0.0,1.502,0.0,0.0,0.0,0.0,0.0,0.0
-1.721,0.0,113,CD8_c7_p-Tex,0.655,0.053,1.292,0.697,0.184,1.492,0.344,1.104,0.086,0.292,0.627,0.281,0.045,0.536,1.279,1.477,0.851,0.074,0.298,0.94,0.452,0.165,0.437,0.174,0.34
-0.143,-6.21,246,CD8_c5_Tisg,1.0,0.091,1.116,0.466,0.391,0.124,0.218,0.787,0.187,1.255,0.208,0.655,0.268,0.233,0.233,2.084,0.457,0.179,0.932,0.621,0.21,0.345,0.154,0.023,0.078
3.155,-0.497,122,CD8_c0_t-Teff,0.984,0.063,1.567,0.805,0.156,1.523,0.108,1.585,0.103,1.746,0.664,0.275,0.104,0.227,0.918,1.403,0.796,0.092,0.182,0.641,0.253,0.271,0.093,1.21,0.342
-1.434,-0.497,57,CD8_c11_Teff_SEMA4A,0.877,0.076,1.005,0.703,0.271,1.405,0.699,1.083,0.243,0.511,0.636,0.338,0.0,0.91,1.293,1.48,0.596,0.052,0.291,0.684,0.545,0.14,0.473,0.064,0.334
1.864,-1.242,17,CD8_c0_t-Teff,0.941,0.0,1.604,1.101,0.285,2.05,0.3,1.87,0.119,1.29,1.037,0.142,0.0,0.416,1.322,1.052,0.816,0.0,0.251,0.908,0.211,0.327,0.251,0.48,0.362
0.717,-1.242,26,CD8_c0_t-Teff,0.577,0.066,1.757,0.722,0.198,1.399,0.026,1.249,0.582,1.445,0.377,0.135,0.069,0.195,1.139,1.275,0.432,0.0,0.157,0.287,0.053,0.21,0.124,0.477,0.27
5.02,0.745,1,CD8_c0_t-Teff,1.0,0.0,2.72,0.0,0.0,0.0,1.213,2.551,0.0,2.091,0.0,1.745,1.745,0.0,0.0,2.091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.745,0.0
2.295,1.987,161,CD8_c0_t-Teff,0.901,0.086,1.142,0.372,0.02,0.36,0.002,1.067,0.14,1.577,0.396,0.923,0.099,0.27,0.416,1.393,1.049,0.333,0.245,0.715,0.086,0.565,0.086,0.311,0.662
-2.868,-5.962,105,CD8_c1_Tex,0.99,0.142,1.141,0.615,0.612,1.135,0.939,1.39,0.17,0.362,0.598,0.123,0.02,1.034,1.254,1.972,0.563,0.008,0.14,0.418,0.45,0.204,0.689,0.721,0.494
-2.295,0.497,130,CD8_c7_p-Tex,0.608,0.02,1.211,0.251,0.045,1.101,0.135,1.182,0.047,0.728,0.343,1.075,0.177,0.345,1.607,0.274,0.902,0.574,0.445,1.121,0.453,0.359,0.265,0.183,0.623
-0.43,0.248,202,CD8_c0_t-Teff,0.955,0.101,1.777,0.259,0.038,0.416,0.07,1.385,0.1,0.435,0.242,0.677,0.031,0.142,0.908,1.126,0.637,0.114,0.334,0.372,0.256,0.47,0.24,0.567,0.517
-2.438,-0.745,43,CD8_c7_p-Tex,0.86,0.034,1.062,0.518,0.297,0.837,0.453,0.993,0.209,0.115,0.539,0.213,0.106,0.587,1.127,1.521,0.634,0.021,0.348,0.742,0.151,0.189,0.573,0.029,0.37
-2.868,2.484,93,CD8_c2_Teff,0.935,0.01,1.041,0.113,0.0,1.257,0.116,1.082,0.024,0.367,0.187,0.8,0.04,0.038,1.343,0.523,0.739,0.208,0.143,0.465,0.189,0.136,0.184,0.149,0.837
-3.729,-2.484,16,CD8_c7_p-Tex,0.938,0.0,1.38,0.439,0.0,0.188,0.808,0.282,0.584,0.135,0.629,0.492,0.354,0.081,0.593,0.993,0.554,0.442,0.819,1.122,0.414,1.195,0.0,0.0,0.073
7.171,0.994,1,CD8_c3_Tn,1.0,0.0,2.072,0.0,0.0,0.0,0.0,0.0,0.0,2.508,0.0,1.737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.941,0.0,2.178,0.0,0.0,0.0
4.446,0.745,5,CD8_c0_t-Teff,0.8,0.0,2.021,0.481,0.0,0.0,0.0,0.564,0.0,1.867,0.0,0.0,0.0,0.0,0.281,1.158,0.0,0.0,0.0,0.0,0.0,0.281,0.0,1.149,0.366
-2.295,-0.497,60,CD8_c7_p-Tex,0.833,0.017,0.926,0.449,0.075,0.872,0.293,0.988,0.238,0.241,0.645,0.235,0.137,0.575,0.943,1.285,0.87,0.08,0.261,0.692,0.291,0.383,0.483,0.158,0.413
6.741,0.745,1,CD8_c3_Tn,1.0,0.0,2.293,0.0,0.0,0.0,0.0,2.114,0.0,2.427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.588,0.0,0.0,1.76,0.0,0.0,0.0
-1.004,2.236,296,CD8_c0_t-Teff,0.99,0.032,1.007,0.376,0.009,0.207,0.038,0.557,0.042,0.905,0.218,0.352,0.094,0.3,0.692,0.981,0.452,0.146,0.247,0.393,0.225,0.355,0.153,0.067,0.242
2.008,0.994,167,CD8_c0_t-Teff,0.988,0.118,1.362,0.112,0.027,0.333,0.044,0.887,0.077,1.136,0.147,0.923,0.088,0.112,0.41,1.378,0.89,0.121,0.215,0.357,0.124,0.403,0.125,0.131,0.612
-0.287,0.0,88,CD8_c0_t-Teff,0.909,0.036,1.877,0.277,0.055,0.307,0.05,1.596,0.069,0.371,0.354,0.695,0.036,0.073,0.912,1.373,0.539,0.149,0.146,0.295,0.217,0.331,0.293,0.64,0.53
-3.442,0.497,10,CD8_c8_Teff_KLRG1,0.2,0.076,1.339,0.555,0.19,1.084,0.177,1.056,0.17,1.037,0.338,1.05,0.0,0.215,1.472,0.568,0.701,0.692,0.496,0.324,0.407,0.17,0.411,0.565,0.999
0.287,0.0,303,CD8_c0_t-Teff,0.99,0.036,1.913,0.247,0.044,0.537,0.053,1.603,0.156,0.506,0.256,0.72,0.032,0.135,0.932,1.251,0.721,0.06,0.101,0.283,0.263,0.392,0.363,1.262,0.726
-1.434,2.484,15,CD8_c0_t-Teff,0.867,0.124,1.102,0.235,0.0,0.427,0.0,0.873,0.123,1.655,0.149,0.545,0.131,0.154,0.816,0.234,0.356,0.272,0.265,0.561,0.126,0.995,0.0,0.099,0.567
-3.012,1.242,130,CD8_c2_Teff,0.877,0.066,1.225,0.293,0.011,0.775,0.042,0.846,0.029,0.773,0.209,0.719,0.094,0.089,1.012,0.783,0.73,0.32,0.362,0.575,0.31,0.309,0.152,0.124,0.484
1.864,2.236,244,CD8_c0_t-Teff,0.951,0.079,1.112,0.316,0.016,0.298,0.034,1.008,0.135,1.416,0.288,0.656,0.092,0.33,0.475,1.425,1.098,0.262,0.198,0.687,0.104,0.445,0.131,0.183,0.734
0.717,0.745,193,CD8_c0_t-Teff,0.995,0.144,1.93,0.194,0.032,0.317,0.091,1.423,0.081,0.526,0.293,0.746,0.069,0.244,0.512,1.878,0.91,0.014,0.15,0.281,0.311,0.434,0.274,0.309,0.552
-0.43,2.236,278,CD8_c0_t-Teff,0.993,0.024,1.283,0.307,0.031,0.221,0.073,0.509,0.079,0.961,0.21,0.47,0.115,0.305,0.65,0.938,0.504,0.129,0.395,0.397,0.247,0.504,0.253,0.119,0.271
-1.004,0.745,179,CD8_c0_t-Teff,0.899,0.07,1.432,0.454,0.047,0.784,0.129,1.208,0.062,0.488,0.338,0.583,0.071,0.24,0.939,1.122,0.727,0.046,0.279,0.512,0.402,0.261,0.202,0.215,0.497
-0.143,-0.248,20,CD8_c0_t-Teff,0.75,0.087,1.602,0.143,0.0,0.576,0.0,1.329,0.0,0.56,0.334,0.302,0.141,0.179,0.757,1.256,0.406,0.057,0.28,0.291,0.291,0.675,0.425,1.087,0.246
1.434,-0.994,31,CD8_c0_t-Teff,0.903,0.072,2.088,0.437,0.253,1.229,0.267,1.849,0.075,0.642,0.737,0.254,0.043,0.192,0.857,1.189,0.717,0.041,0.034,0.396,0.276,0.113,0.179,0.641,0.37
0.717,1.242,229,CD8_c0_t-Teff,0.987,0.081,1.693,0.168,0.076,0.441,0.104,1.117,0.062,0.722,0.28,0.608,0.026,0.267,0.572,1.893,1.286,0.059,0.128,0.363,0.246,0.338,0.19,0.177,0.6
-2.725,-3.726,127,CD8_c1_Tex,0.969,0.103,1.581,0.19,0.353,0.284,1.225,2.076,0.197,0.25,0.31,0.422,0.027,0.648,0.699,2.794,1.469,0.0,0.01,0.184,0.305,0.258,0.353,0.033,0.259
-3.299,-0.248,85,CD8_c8_Teff_KLRG1,0.553,0.138,2.083,0.427,0.058,0.598,0.107,1.379,0.24,0.989,0.129,1.015,0.038,0.308,0.738,1.395,1.026,0.105,0.111,0.526,0.221,0.278,0.34,0.811,0.672
0.143,-0.745,10,CD8_c0_t-Teff,0.9,0.173,1.231,0.0,0.043,0.68,0.003,1.846,0.0,0.167,0.371,0.291,0.0,0.327,1.408,1.457,0.462,0.0,0.0,0.632,0.351,0.573,0.078,0.825,0.18
5.307,0.745,1,CD8_c3_Tn,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.302,0.0,1.302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-3.155,1.49,111,CD8_c2_Teff,0.937,0.013,1.184,0.269,0.063,1.224,0.107,1.338,0.04,0.656,0.124,0.955,0.099,0.118,1.471,0.595,0.808,0.319,0.514,0.738,0.326,0.265,0.209,0.114,0.689
-3.299,-3.229,71,CD8_c7_p-Tex,0.845,0.073,0.702,0.911,0.329,0.484,1.116,0.47,0.424,0.16,0.66,0.083,0.15,0.869,1.284,1.345,0.604,0.036,0.214,0.431,0.361,0.115,0.552,0.142,0.198
-3.012,-2.733,20,CD8_c7_p-Tex,1.0,0.126,1.064,0.804,0.368,0.676,1.571,0.728,0.048,0.199,0.465,0.45,0.066,0.702,1.399,1.549,0.674,0.094,0.19,0.573,0.384,0.1,0.52,0.055,0.204
-3.155,-5.962,181,CD8_c1_Tex,0.989,0.164,0.982,0.855,0.613,1.662,0.738,1.517,0.338,0.694,0.871,0.119,0.04,0.856,1.067,1.979,0.531,0.011,0.139,0.438,0.313,0.217,0.69,0.837,0.513
-3.442,-3.478,106,CD8_c1_Tex,0.849,0.062,1.455,0.771,0.492,0.848,1.441,1.284,0.299,0.214,0.28,0.282,0.018,0.859,1.379,2.179,1.071,0.012,0.095,0.379,0.444,0.186,0.556,0.05,0.245
-0.717,2.236,289,CD8_c0_t-Teff,0.993,0.004,1.09,0.355,0.033,0.246,0.105,0.558,0.103,0.827,0.303,0.349,0.09,0.365,0.636,1.018,0.526,0.111,0.281,0.449,0.306,0.275,0.231,0.063,0.208
-3.012,-2.236,23,CD8_c7_p-Tex,0.957,0.09,0.926,0.788,0.153,0.492,0.661,0.255,0.0,0.056,0.486,0.554,0.201,0.909,0.838,0.965,0.687,0.124,0.753,0.586,0.399,0.269,0.374,0.0,0.109
-3.299,-2.733,48,CD8_c7_p-Tex,0.979,0.066,0.702,0.719,0.229,0.452,1.266,0.307,0.296,0.185,0.733,0.387,0.33,0.72,1.135,1.179,0.583,0.097,0.574,0.665,0.481,0.283,0.468,0.0,0.107
4.59,0.497,2,CD8_c3_Tn,1.0,0.0,1.11,0.815,0.0,0.0,0.0,0.815,0.0,2.799,0.0,0.56,0.815,0.0,0.56,0.0,0.0,0.818,1.113,0.0,0.0,0.0,0.0,0.0,0.0
-0.861,1.987,284,CD8_c0_t-Teff,0.993,0.044,1.244,0.395,0.074,0.28,0.044,0.608,0.056,0.741,0.336,0.423,0.085,0.322,0.748,1.045,0.545,0.131,0.282,0.525,0.306,0.255,0.277,0.147,0.209
6.454,1.739,3,CD8_c3_Tn,1.0,0.424,2.622,0.0,0.0,0.0,0.0,0.95,0.0,2.937,0.0,0.0,0.653,0.0,0.0,1.126,0.0,1.146,0.37,0.794,0.541,0.424,0.37,0.0,0.0
