hex_x,hex_y,n_cells,state,state_purity,BCL6,CD69,CXCR6,ENTPD1,GZMB,HAVCR2,ID2,ID3,IL7R,ITGAE,KLF2,LEF1,PDCD1,PRF1,RGS1,RUNX3,S1PR1,SELL,SELPLG,SLAMF6,TCF7,TOX,XCL1,ZEB2
-5.582,-0.707,4,CD8.TPEX,1.0,0.0,0.328,0.0,0.0,0.0,0.0,0.921,0.0,1.039,0.328,0.328,0.0,0.592,0.36,0.578,0.953,0.0,0.0,0.0,0.0,0.525,0.0,1.215,0.308
-5.173,-1.415,12,CD8.TPEX,1.0,0.177,0.835,0.365,0.663,0.303,0.073,0.306,0.322,2.386,1.043,0.0,0.073,0.497,0.727,1.453,0.195,0.079,0.903,0.741,0.073,0.656,0.533,0.844,0.431
0.408,-0.236,16,CD8.EM,0.688,0.151,1.48,0.604,0.0,0.428,0.0,1.212,0.168,2.619,0.498,1.104,0.0,0.431,0.401,1.085,0.917,0.173,0.207,0.519,0.166,0.44,0.213,0.0,0.876
-4.765,-0.707,2,CD8.EM,0.5,0.0,1.657,0.0,0.0,1.596,1.117,0.491,0.491,1.129,0.0,1.214,0.0,0.0,2.328,0.896,0.733,0.0,0.638,0.0,0.0,0.638,0.638,0.0,0.896
6.535,3.773,28,CD8.NaiveLike,0.929,0.0,1.11,0.0,0.03,0.0,0.051,0.54,0.36,2.649,0.49,0.844,0.699,0.223,0.251,0.9,0.345,0.527,1.287,0.509,0.049,0.881,0.049,0.159,0.184
4.493,3.065,9,CD8.NaiveLike,0.556,0.111,0.751,0.255,0.0,0.0,0.13,0.144,0.297,2.136,0.142,1.099,0.486,0.294,0.275,0.593,0.924,0.436,0.513,0.726,0.0,1.127,0.26,0.0,0.319
5.173,4.244,18,CD8.NaiveLike,0.944,0.146,0.76,0.283,0.116,0.19,0.064,0.261,0.294,2.724,0.162,1.2,0.468,0.465,0.676,0.347,0.546,0.723,1.495,0.854,0.0,0.601,0.064,0.0,0.313
-6.262,-5.188,13,CD8.TEX,1.0,0.0,1.617,0.939,0.765,2.402,0.787,0.999,0.164,0.606,1.271,0.095,0.0,0.61,1.846,1.929,0.899,0.0,0.0,0.712,0.0,0.108,0.566,0.095,1.164
1.225,2.122,2,CD8.CM,1.0,0.0,1.659,0.0,0.0,1.95,0.0,0.731,0.0,0.0,0.731,0.0,0.0,1.016,0.0,0.731,1.016,0.0,0.0,0.0,0.0,0.0,0.0,1.52,0.0
-6.126,-1.651,4,CD8.TPEX,1.0,0.191,1.147,1.027,0.963,0.191,0.275,1.359,0.0,2.349,1.148,0.0,0.0,0.191,0.0,0.858,0.705,0.275,0.486,0.617,0.0,0.874,0.402,1.94,0.912
0.681,0.707,1,CD8.CM,1.0,0.0,0.0,2.12,0.0,1.54,0.0,2.485,0.0,0.0,0.0,0.0,0.0,2.751,0.0,0.0,1.54,0.0,0.0,2.12,0.0,0.0,1.54,0.0,0.0
-6.399,-4.952,26,CD8.TEX,1.0,0.056,2.009,1.568,0.646,2.393,1.171,1.6,0.187,0.326,1.248,0.393,0.0,1.036,1.63,2.74,0.918,0.0,0.0,0.801,0.197,0.044,0.417,0.119,0.78
-5.582,-4.952,10,CD8.TEX,1.0,0.0,1.232,1.168,0.623,2.405,0.396,1.175,0.239,0.457,1.66,0.328,0.2,1.124,1.709,1.304,0.838,0.122,0.119,1.11,0.284,0.0,0.75,0.648,0.503
-1.77,-0.707,6,CD8.EM,0.667,0.0,1.358,0.577,0.0,0.787,0.404,0.0,0.0,0.372,0.515,0.0,0.0,1.393,0.755,1.327,1.571,0.0,0.0,0.737,0.0,0.347,0.896,0.0,1.062
-0.545,0.0,4,CD8.EM,0.5,0.0,1.312,0.0,0.0,0.0,0.0,0.687,1.007,1.607,1.051,0.0,0.0,0.734,0.306,0.0,0.38,0.306,0.0,0.428,0.0,0.44,0.306,0.988,0.0
-5.854,-2.594,2,CD8.TPEX,1.0,0.0,0.588,0.0,0.0,0.854,0.0,0.0,0.0,1.022,1.179,0.0,0.0,0.0,0.588,0.0,0.591,0.0,0.0,0.0,0.0,0.0,0.591,0.851,0.0
-3.54,-2.358,4,CD8.TEX,0.5,0.0,1.842,2.001,0.0,2.507,0.724,0.745,0.222,0.262,1.002,0.312,0.0,0.974,1.21,2.038,0.834,0.0,0.262,0.834,0.3,0.0,0.678,0.0,1.208
-4.084,-3.301,5,CD8.TEX,1.0,0.0,1.285,1.145,0.143,1.832,0.921,0.656,0.0,0.238,1.529,0.263,0.225,0.772,1.655,1.732,0.688,0.0,0.343,0.829,0.225,0.521,0.661,0.0,0.226
-4.901,-3.773,15,CD8.TEX,1.0,0.0,0.615,1.548,0.743,2.328,0.824,0.372,0.525,0.341,0.679,0.11,0.069,1.017,1.804,0.846,1.034,0.0,0.279,0.554,0.347,0.069,0.726,0.0,0.292
4.629,2.83,6,CD8.NaiveLike,0.667,0.0,0.457,0.0,0.0,0.0,0.0,0.194,0.171,2.549,0.767,1.122,0.282,0.0,0.0,0.453,0.541,0.194,0.917,0.297,0.0,1.146,0.0,0.0,0.491
-5.309,0.236,4,CD8.TPEX,1.0,0.0,2.458,0.0,0.659,1.581,0.0,0.614,1.448,0.484,0.883,0.0,0.0,0.379,1.428,1.845,0.85,0.0,0.0,0.0,0.0,0.484,0.338,3.39,0.262
0.681,0.236,6,CD8.CM,0.667,0.0,1.438,0.193,0.0,0.379,0.25,0.711,0.193,2.68,0.28,1.542,0.0,0.25,0.656,1.475,0.48,0.497,0.946,0.587,0.472,0.0,0.44,0.0,1.157
2.587,2.594,2,CD8.CM,1.0,0.0,0.632,0.0,0.0,0.0,0.632,0.0,0.0,1.692,0.0,0.0,0.0,0.0,0.0,0.0,0.632,0.0,0.0,1.421,0.0,1.421,0.632,0.0,0.0
-1.498,-1.651,28,CD8.EM,1.0,0.13,1.567,0.793,0.06,1.058,0.041,0.539,0.05,0.345,0.639,0.472,0.076,0.389,0.939,1.717,0.79,0.072,0.068,0.624,0.403,0.237,0.395,0.262,0.515
-1.361,-1.415,21,CD8.EM,1.0,0.047,1.542,0.684,0.082,0.776,0.0,0.535,0.044,0.733,0.588,0.58,0.0,0.443,0.843,1.32,0.802,0.162,0.056,0.801,0.334,0.246,0.526,0.191,0.652
3.267,1.886,2,CD8.CM,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.014,0.0,1.387,0.0,0.0,0.0,0.0,0.0,0.916,1.2,0.644,0.0,0.916,0.0,0.0,0.0
5.173,3.301,13,CD8.NaiveLike,0.769,0.0,1.416,0.0,0.355,0.0,0.0,0.654,0.521,2.614,0.079,2.102,0.28,0.317,0.087,0.359,0.303,0.943,1.139,0.615,0.0,0.882,0.079,0.141,0.552
-4.22,-4.48,12,CD8.TEX,1.0,0.0,0.501,0.832,0.737,2.01,0.387,0.704,0.186,1.116,1.249,0.531,0.113,0.25,1.59,0.437,0.905,0.187,0.218,1.001,0.288,0.229,0.341,0.099,0.091
0.953,1.179,2,CD8.CM,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46,1.481,0.505,0.46,0.0,0.0,0.0,1.039,1.963,0.0,0.0,0.976,0.0,2.193,0.0,0.0,0.505
3.131,2.122,3,CD8.CM,1.0,0.0,1.215,0.0,0.0,0.0,0.0,0.0,0.0,3.101,0.385,1.377,0.515,0.0,0.515,1.96,1.443,0.515,0.0,0.672,0.0,0.385,0.385,0.0,0.709
-6.807,-1.415,4,CD8.TPEX,1.0,0.0,1.336,1.321,0.368,2.026,0.0,0.736,0.561,1.555,0.686,0.0,0.247,0.907,0.768,0.381,0.696,0.247,0.0,0.257,0.0,0.0,0.0,1.122,0.257
5.854,4.009,15,CD8.NaiveLike,0.867,0.186,1.279,0.0,0.218,0.0,0.123,0.395,0.128,2.786,0.202,0.892,0.617,0.322,0.255,0.406,0.593,0.302,1.155,0.834,0.114,0.635,0.109,0.324,0.055
0.136,0.236,5,CD8.CM,0.6,0.502,1.556,0.0,0.0,0.236,0.0,0.968,0.0,2.02,0.0,1.191,0.549,0.657,0.267,0.828,0.825,0.0,0.43,0.815,0.212,0.479,0.278,0.0,0.794
-6.807,-4.244,26,CD8.TEX,1.0,0.114,1.46,1.322,0.809,2.397,1.035,1.183,0.424,0.685,1.099,0.0,0.0,0.752,1.517,1.682,0.704,0.0,0.105,0.837,0.119,0.217,0.406,0.307,0.855
-2.314,-1.651,6,CD8.EM,0.667,0.0,1.354,1.239,0.396,1.244,0.394,1.008,0.0,0.955,0.264,0.568,0.0,1.296,0.847,1.931,1.12,0.0,0.0,0.481,0.261,0.361,0.922,0.264,0.218
3.54,2.358,5,CD8.CM,1.0,0.0,0.903,0.279,0.0,0.0,0.0,0.562,0.0,3.079,0.0,1.399,0.279,0.283,0.212,1.249,0.568,0.0,0.953,0.674,0.0,0.785,0.0,0.0,0.753
4.22,3.065,4,CD8.NaiveLike,1.0,0.0,0.72,0.0,0.0,0.0,0.0,0.551,0.0,3.131,0.727,2.189,0.284,0.0,0.0,0.404,0.543,0.817,1.569,0.0,0.0,0.855,0.0,0.267,0.267
0.953,0.236,9,CD8.CM,0.778,0.0,0.705,0.152,0.276,0.214,0.0,0.422,0.0,2.391,0.289,1.238,0.0,0.0,0.527,1.089,0.762,0.0,0.303,0.303,0.152,0.57,0.276,0.224,0.347
-5.854,-1.179,10,CD8.TPEX,1.0,0.272,0.607,0.272,0.476,0.0,0.0,0.257,0.47,1.48,0.901,0.0,0.19,0.453,0.58,0.91,0.143,0.0,0.299,0.614,0.179,0.558,0.264,2.117,0.364
2.995,2.83,7,CD8.CM,1.0,0.0,1.005,0.0,0.0,0.323,0.0,0.36,0.0,2.708,0.55,1.349,0.0,0.374,0.193,1.099,0.649,0.602,0.911,0.367,0.0,0.742,0.0,0.307,0.674
5.718,4.244,21,CD8.NaiveLike,0.952,0.154,1.004,0.133,0.0,0.051,0.0,0.359,0.295,3.021,0.41,0.872,0.655,0.0,0.136,0.603,0.288,0.959,1.474,0.723,0.051,0.629,0.041,0.111,0.1
0.0,-1.886,15,CD8.EM,1.0,0.0,1.394,0.191,0.0,0.546,0.0,0.531,0.119,0.385,0.453,0.634,0.0,0.202,0.497,0.546,0.791,0.142,0.287,0.355,0.214,0.407,0.311,0.745,0.604
6.671,4.009,17,CD8.NaiveLike,1.0,0.06,0.337,0.0,0.0,0.0,0.0,0.274,0.156,2.808,0.416,1.38,0.886,0.0,0.243,0.454,0.499,0.708,1.127,0.695,0.168,0.923,0.107,0.22,0.192
-1.089,-2.358,28,CD8.EM,0.964,0.0,1.117,0.599,0.129,1.463,0.029,0.496,0.155,0.148,0.189,0.297,0.076,0.209,0.831,0.976,0.406,0.246,0.0,0.694,0.262,0.1,0.358,0.251,0.527
-2.314,-3.065,2,CD8.EM,1.0,0.0,1.013,2.097,0.0,1.013,0.764,0.764,1.053,0.0,0.728,0.0,0.0,1.013,0.0,1.193,0.764,0.0,0.0,0.764,0.728,0.0,0.0,0.0,0.0
0.0,-2.358,15,CD8.EM,1.0,0.1,1.159,0.384,0.0,0.317,0.0,0.739,0.0,0.216,0.179,0.7,0.116,0.673,0.67,0.604,0.566,0.62,0.1,0.51,0.29,0.219,0.156,0.585,0.165
-5.718,-2.358,2,CD8.TPEX,1.0,0.0,0.464,0.0,0.966,0.0,0.0,0.0,0.7,1.826,0.966,0.0,0.0,0.7,1.212,0.502,0.502,0.0,0.0,0.464,0.464,0.748,0.0,0.0,0.502
-6.262,-2.83,8,CD8.TEX,0.875,0.0,0.744,1.188,1.04,1.672,0.28,1.224,0.171,0.683,1.041,0.0,0.0,0.176,1.493,1.544,0.326,0.0,0.0,0.583,0.335,0.222,0.28,0.499,0.62
6.807,4.716,26,CD8.NaiveLike,1.0,0.059,0.935,0.0,0.0,0.0,0.051,0.387,0.219,2.658,0.322,1.202,0.7,0.0,0.205,0.247,0.326,0.559,1.501,0.665,0.171,0.937,0.093,0.12,0.049
-5.173,-3.773,31,CD8.TEX,1.0,0.05,0.735,1.343,0.756,2.503,1.04,0.715,0.281,0.328,1.144,0.114,0.109,0.914,1.65,0.959,0.588,0.054,0.169,1.068,0.496,0.128,0.744,0.134,0.181
2.995,4.244,2,CD8.CM,1.0,0.0,1.346,0.0,0.0,0.0,0.0,0.661,0.0,3.125,0.661,1.243,0.0,0.572,0.0,1.243,0.661,0.572,0.0,1.233,0.0,0.661,0.0,0.936,0.0
1.089,2.83,12,CD8.CM,1.0,0.0,1.235,0.619,0.0,1.259,0.0,0.467,0.111,2.729,0.325,0.569,0.101,0.607,1.035,1.011,0.92,0.248,0.0,0.943,0.14,0.572,0.066,0.364,0.658
-5.854,-1.651,8,CD8.TPEX,1.0,0.206,0.598,0.537,1.119,0.0,0.197,1.04,0.93,2.476,1.17,0.0,0.0,0.545,0.536,1.313,0.717,0.197,0.614,0.612,0.149,1.026,0.326,1.068,0.134
6.943,4.009,20,CD8.NaiveLike,0.95,0.107,0.921,0.088,0.0,0.0,0.0,0.231,0.185,2.452,0.181,1.457,1.114,0.0,0.166,0.206,0.555,0.595,1.509,0.274,0.0,0.77,0.058,0.0,0.0
5.854,4.952,17,CD8.NaiveLike,0.882,0.0,0.795,0.228,0.143,0.0,0.0,0.358,0.158,2.567,0.873,0.534,0.935,0.082,0.265,0.324,0.68,0.552,1.286,0.697,0.142,0.495,0.075,0.092,0.076
5.99,4.244,21,CD8.NaiveLike,0.857,0.0,1.048,0.068,0.118,0.054,0.0,0.304,0.264,2.75,0.496,0.817,0.286,0.122,0.342,0.555,0.531,0.644,1.063,0.78,0.187,0.837,0.065,0.245,0.317
2.859,3.065,5,CD8.CM,1.0,0.267,1.116,0.0,0.282,0.0,0.0,0.717,1.269,2.34,0.838,0.926,0.383,0.261,0.284,0.348,0.643,0.45,0.0,1.001,0.261,0.394,0.0,0.0,0.0
4.084,3.773,21,CD8.NaiveLike,0.714,0.045,1.43,0.05,0.134,0.173,0.0,1.102,0.129,3.367,0.147,1.862,0.575,0.0,0.18,0.868,0.458,0.655,1.419,0.631,0.168,0.753,0.062,0.152,0.229
0.817,-0.472,9,CD8.CM,0.889,0.21,1.376,0.157,0.0,0.412,0.0,0.151,0.0,2.314,0.0,1.46,0.0,0.0,0.399,0.468,0.466,0.647,0.853,0.778,0.0,0.758,0.149,0.266,0.149
7.352,4.244,33,CD8.NaiveLike,1.0,0.0,0.66,0.029,0.065,0.054,0.051,0.246,0.246,2.351,0.301,1.054,1.013,0.0,0.118,0.31,0.244,0.868,1.478,0.576,0.044,1.056,0.0,0.0,0.066
-1.634,-1.415,16,CD8.EM,0.938,0.062,1.62,0.901,0.0,0.941,0.18,0.621,0.119,0.518,0.736,0.584,0.119,1.237,1.177,2.407,0.75,0.062,0.229,0.406,0.248,0.206,0.437,0.236,0.415
5.718,4.716,22,CD8.NaiveLike,0.955,0.0,0.551,0.223,0.137,0.045,0.0,0.471,0.305,2.828,0.265,0.998,0.953,0.166,0.46,0.139,0.387,0.709,1.072,0.776,0.0,0.898,0.067,0.158,0.052
0.136,-0.707,16,CD8.EM,1.0,0.117,1.252,0.722,0.0,0.227,0.0,0.3,0.117,1.245,0.0,0.78,0.0,0.17,0.614,1.631,0.473,0.207,0.386,0.796,0.375,0.439,0.429,0.0,0.216
7.079,4.244,22,CD8.NaiveLike,0.955,0.122,0.915,0.0,0.0,0.0,0.0,0.246,0.208,2.38,0.614,0.943,0.592,0.0,0.256,0.227,0.238,0.799,1.146,0.549,0.192,1.156,0.064,0.125,0.0
-6.943,-1.651,2,CD8.TPEX,1.0,0.0,1.011,0.0,0.506,0.0,0.0,0.752,1.428,0.916,0.506,0.0,0.0,0.727,0.0,1.232,0.0,0.0,0.0,0.0,0.0,0.752,0.506,1.04,1.479
5.582,4.48,15,CD8.NaiveLike,1.0,0.196,0.683,0.437,0.194,0.108,0.0,0.101,0.16,2.836,0.264,0.841,0.41,0.05,0.154,0.768,0.636,0.633,1.235,0.965,0.057,0.949,0.0,0.095,0.048
6.126,4.48,17,CD8.NaiveLike,0.882,0.0,0.491,0.053,0.201,0.0,0.0,0.274,0.491,2.828,0.601,1.043,0.483,0.0,0.058,0.305,0.479,0.618,1.106,0.892,0.062,0.907,0.072,0.18,0.0
-2.314,7.781,26,CD8.MAIT,1.0,0.064,2.023,0.51,0.073,0.218,0.078,1.078,0.192,3.584,0.286,0.477,0.0,0.167,1.535,0.543,0.361,0.313,0.0,0.534,0.205,0.075,0.051,0.032,0.349
7.488,4.48,11,CD8.NaiveLike,1.0,0.0,0.916,0.0,0.0,0.0,0.0,0.136,0.372,1.867,0.283,0.401,1.232,0.0,0.0,0.124,0.379,0.21,1.233,0.282,0.0,0.812,0.0,0.0,0.124
-4.493,-3.065,7,CD8.TEX,1.0,0.0,0.707,1.319,0.339,2.004,1.312,0.905,0.295,0.689,1.182,0.0,0.0,1.024,1.55,1.731,1.192,0.0,0.0,0.841,0.122,0.173,1.019,0.0,0.549
1.906,3.301,32,CD8.CM,1.0,0.057,1.397,0.223,0.035,0.775,0.0,1.156,0.085,2.4,0.456,0.597,0.126,0.531,0.663,0.783,0.602,0.038,0.139,0.267,0.279,0.369,0.09,0.331,0.307
1.225,2.594,10,CD8.CM,1.0,0.0,1.927,0.635,0.084,1.079,0.0,0.806,0.136,1.865,0.399,1.095,0.136,0.208,1.032,1.385,0.453,0.232,0.255,0.959,0.095,0.421,0.084,0.495,1.002
-0.681,-2.122,29,CD8.EM,1.0,0.048,1.044,0.615,0.0,0.687,0.043,0.577,0.0,0.485,0.357,0.18,0.0,0.256,0.801,1.013,0.785,0.05,0.037,0.67,0.329,0.204,0.217,0.193,0.574
1.361,3.773,24,CD8.CM,1.0,0.104,1.501,0.53,0.053,1.394,0.064,1.05,0.0,2.426,0.443,0.385,0.322,0.141,1.235,1.021,0.815,0.09,0.308,0.675,0.045,0.225,0.051,0.766,0.047
0.817,3.773,20,CD8.CM,1.0,0.0,1.49,0.803,0.052,2.242,0.071,1.054,0.0,2.691,0.801,0.231,0.181,0.411,1.421,1.804,1.01,0.127,0.09,0.655,0.0,0.0,0.154,0.526,0.844
0.272,-0.943,17,CD8.EM,0.706,0.082,1.807,0.326,0.0,0.497,0.0,0.438,0.171,1.768,0.374,0.484,0.0,0.276,0.598,0.987,0.461,0.454,0.602,0.311,0.271,0.34,0.199,0.225,0.563
5.037,-4.48,5,CD8.TEMRA,1.0,0.0,1.606,0.65,0.0,1.623,0.332,0.534,0.0,0.679,0.271,1.322,0.0,0.761,1.502,0.975,0.55,0.0,0.773,0.714,0.731,0.0,0.802,0.0,0.931
-2.042,7.781,25,CD8.MAIT,1.0,0.24,2.166,0.714,0.0,0.0,0.0,1.044,0.05,3.44,0.244,0.524,0.045,0.079,1.308,1.135,0.563,0.319,0.164,0.634,0.281,0.328,0.222,0.04,0.229
7.079,4.716,22,CD8.NaiveLike,0.955,0.0,0.786,0.112,0.066,0.044,0.052,0.773,0.103,2.51,0.491,0.628,0.804,0.051,0.038,0.185,0.585,0.369,1.653,0.694,0.177,0.967,0.077,0.0,0.038
1.498,3.537,22,CD8.CM,1.0,0.173,1.523,0.12,0.101,1.188,0.064,0.564,0.104,2.664,0.364,0.814,0.0,0.328,0.785,1.219,0.64,0.288,0.095,0.633,0.056,0.447,0.0,0.607,0.259
-2.178,7.546,26,CD8.MAIT,0.962,0.041,1.926,0.763,0.045,0.19,0.0,1.032,0.159,3.29,0.445,0.558,0.0,0.165,1.145,0.834,0.246,0.111,0.0,0.478,0.051,0.239,0.0,0.0,0.37
5.446,4.716,12,CD8.NaiveLike,0.667,0.179,0.687,0.409,0.276,0.313,0.094,0.21,0.319,2.481,0.767,0.7,0.431,0.094,0.636,0.302,0.59,0.705,1.492,1.148,0.094,1.172,0.0,0.0,0.135
-1.089,-2.83,23,CD8.EM,1.0,0.102,0.921,0.597,0.0,1.061,0.092,0.362,0.0,0.667,0.371,0.343,0.133,0.657,0.954,0.73,0.566,0.284,0.323,1.055,0.351,0.261,0.177,0.095,0.0
6.535,4.244,15,CD8.NaiveLike,1.0,0.0,0.602,0.266,0.278,0.188,0.0,0.244,0.325,2.651,0.589,0.737,0.485,0.0,0.322,0.226,0.444,0.418,1.384,0.634,0.0,0.668,0.298,0.367,0.079
6.399,4.48,24,CD8.NaiveLike,0.958,0.069,0.642,0.144,0.069,0.047,0.0,0.408,0.081,2.591,0.468,0.901,0.805,0.11,0.251,0.736,0.18,0.668,1.293,0.408,0.219,0.639,0.063,0.069,0.195
0.817,-1.886,6,CD8.CM,0.5,0.0,1.271,0.0,0.0,0.738,0.0,0.664,0.443,1.32,0.307,0.307,0.0,0.0,0.739,0.283,0.0,0.0,0.0,0.69,0.0,0.0,0.0,0.0,0.307
-0.272,-2.358,10,CD8.EM,1.0,0.0,0.181,0.767,0.279,0.0,0.349,0.626,0.248,0.813,0.606,0.435,0.184,0.0,0.507,0.399,0.402,0.0,0.362,0.854,0.342,0.0,0.0,0.0,0.215
-4.084,-2.358,2,CD8.EM,0.5,0.0,0.0,1.155,0.0,0.0,0.0,0.0,1.847,1.468,1.39,0.0,0.0,0.456,1.615,0.7,1.155,0.0,0.0,0.456,0.0,0.0,0.7,0.849,0.0
-2.587,-3.537,2,CD8.TEX,0.5,0.0,0.623,0.0,0.0,1.382,0.0,0.623,0.623,0.623,0.623,0.0,0.0,0.0,0.998,0.0,0.0,0.0,0.0,0.892,0.0,0.0,0.0,0.0,0.0
7.215,4.009,18,CD8.NaiveLike,0.944,0.0,0.997,0.0,0.0,0.0,0.06,0.52,0.503,2.375,0.198,1.648,0.94,0.078,0.118,0.235,0.305,0.479,1.993,0.488,0.243,0.567,0.078,0.0,0.068
-5.582,-1.179,4,CD8.TPEX,1.0,0.0,0.291,0.291,1.442,0.0,0.0,0.522,0.653,2.192,1.312,0.0,0.0,0.522,0.0,0.0,0.303,0.0,0.0,0.498,0.0,1.239,0.645,0.883,0.724
6.399,4.952,10,CD8.NaiveLike,0.9,0.0,0.847,0.365,0.367,0.384,0.453,0.216,0.233,2.634,1.069,0.696,0.487,0.0,0.391,0.381,0.665,0.287,1.047,0.637,0.0,0.446,0.0,0.295,0.0
5.037,4.48,12,CD8.NaiveLike,0.917,0.09,0.795,0.465,0.0,0.121,0.076,0.667,0.092,3.27,0.689,0.615,0.19,0.199,0.398,0.595,0.378,0.622,1.331,0.853,0.094,0.736,0.097,0.347,0.0
-4.629,-3.773,11,CD8.TEX,1.0,0.0,0.308,1.61,0.788,2.009,0.21,0.968,0.0,0.535,1.022,0.0,0.0,0.964,1.286,0.503,0.642,0.087,0.081,1.194,0.313,0.0,0.236,0.0,0.137
-1.361,-2.83,19,CD8.EM,1.0,0.0,0.75,0.574,0.0,0.807,0.059,0.483,0.0,0.769,0.36,0.316,0.0,0.604,0.982,1.137,0.801,0.261,0.107,1.273,0.15,0.0,0.489,0.18,0.206
-4.356,-4.244,7,CD8.TEX,1.0,0.0,0.254,0.801,1.019,2.692,0.15,0.483,0.0,0.614,0.886,0.231,0.0,0.937,0.974,0.892,1.308,0.0,0.243,0.971,0.129,0.241,0.19,0.0,0.847
5.854,4.48,23,CD8.NaiveLike,0.957,0.089,0.715,0.189,0.053,0.18,0.211,0.239,0.303,2.193,0.488,0.706,0.381,0.039,0.475,0.68,0.512,0.691,0.802,0.52,0.127,0.776,0.0,0.053,0.089
4.765,4.48,23,CD8.NaiveLike,0.87,0.0,1.083,0.177,0.156,0.113,0.042,0.685,0.141,2.835,0.671,1.16,0.573,0.183,0.567,0.316,0.66,0.791,0.962,0.885,0.14,0.623,0.048,0.259,0.091
1.906,4.244,11,CD8.CM,1.0,0.0,1.574,0.335,0.159,0.788,0.0,1.058,0.119,2.933,0.473,0.549,0.0,0.278,0.628,1.026,0.64,0.0,0.459,0.142,0.154,0.429,0.0,0.375,0.154
-6.671,-2.594,11,CD8.TEX,0.818,0.0,0.786,0.109,0.712,0.966,0.602,0.76,0.661,1.657,0.875,0.0,0.111,0.553,0.908,1.453,0.763,0.0,0.11,0.428,0.0,0.223,0.62,0.839,0.638
-6.399,-1.651,2,CD8.TPEX,1.0,0.454,0.454,0.0,1.612,0.0,0.0,0.0,1.635,1.384,1.276,0.0,0.0,1.483,0.454,1.064,1.204,0.0,0.0,0.454,0.0,0.688,0.454,1.58,1.508
5.99,-4.244,23,CD8.TEMRA,1.0,0.0,1.153,0.0,0.0,2.141,0.19,0.65,0.0,0.145,0.516,1.409,0.111,0.212,1.667,0.435,1.041,0.463,0.3,0.7,0.13,0.223,0.121,0.157,1.287
1.089,4.244,12,CD8.CM,1.0,0.087,1.843,0.49,0.09,1.213,0.0,0.728,0.087,2.868,0.413,0.352,0.0,0.387,1.249,0.892,0.811,0.338,0.427,0.65,0.372,0.491,0.242,0.803,0.35
6.943,4.48,27,CD8.NaiveLike,0.963,0.041,0.493,0.0,0.0,0.051,0.093,0.164,0.295,2.423,0.154,0.857,0.969,0.098,0.288,0.412,0.438,0.558,1.202,0.707,0.284,0.968,0.187,0.0,0.0
4.084,4.244,6,CD8.NaiveLike,0.833,0.0,2.008,0.0,0.0,0.0,0.0,1.191,0.0,2.489,0.531,1.785,0.533,0.0,0.173,0.221,0.322,0.817,1.395,0.312,0.0,0.451,0.0,0.173,0.0
-0.681,-3.065,9,CD8.EM,0.889,0.0,2.048,0.696,0.133,0.693,0.133,0.824,0.125,1.207,0.569,0.374,0.182,0.126,0.453,0.249,0.552,0.335,0.0,0.712,0.486,0.133,0.0,0.0,0.0
4.765,4.009,12,CD8.NaiveLike,0.833,0.22,1.113,0.0,0.222,0.098,0.0,0.575,0.396,2.623,0.251,1.622,0.564,0.482,0.244,1.141,0.32,0.922,1.168,0.784,0.065,0.58,0.101,0.127,0.0
6.807,4.244,21,CD8.NaiveLike,1.0,0.0,0.607,0.0,0.0,0.0,0.046,0.246,0.266,2.549,0.44,1.52,1.182,0.0,0.163,0.298,0.345,0.742,1.491,0.844,0.0,1.102,0.0,0.0,0.11
1.498,4.48,10,CD8.CM,1.0,0.155,1.764,0.143,0.143,0.646,0.0,1.182,0.0,2.538,0.357,0.282,0.1,0.0,0.945,0.577,1.05,0.168,0.667,0.737,0.143,0.264,0.0,0.825,0.0
6.262,-4.716,27,CD8.TEMRA,1.0,0.0,1.224,0.043,0.039,2.489,0.256,0.947,0.0,0.739,0.324,1.082,0.167,0.096,1.935,0.53,1.107,0.154,0.235,1.431,0.227,0.045,0.0,0.296,1.27
4.22,4.48,3,CD8.NaiveLike,0.667,0.0,1.382,0.0,0.0,0.0,0.0,0.738,0.0,3.178,0.424,2.223,0.563,1.042,0.0,0.0,0.438,0.438,1.225,0.424,0.0,0.0,0.438,0.0,0.424
0.953,4.009,15,CD8.CM,1.0,0.164,1.288,0.401,0.0,1.963,0.103,0.676,0.22,1.871,0.487,0.452,0.26,0.62,0.742,1.046,1.142,0.366,0.173,0.618,0.077,0.143,0.0,0.874,0.348
6.535,-4.244,28,CD8.TEMRA,1.0,0.0,1.144,0.161,0.0,2.133,0.053,1.129,0.045,1.022,0.051,0.89,0.06,0.233,2.041,0.41,0.244,0.476,0.625,0.748,0.312,0.097,0.343,0.111,1.003
5.446,3.773,11,CD8.NaiveLike,0.818,0.099,0.664,0.0,0.135,0.104,0.0,0.677,0.65,2.83,0.584,1.594,0.511,0.0,0.104,0.883,0.842,0.949,0.501,0.456,0.078,0.939,0.09,0.099,0.379
6.943,4.952,4,CD8.NaiveLike,1.0,0.0,0.365,0.0,0.0,0.0,0.0,0.0,0.365,1.831,0.0,1.548,0.597,0.365,1.013,0.0,0.303,0.648,2.149,1.288,0.365,0.85,0.303,0.0,0.0
