hex_x,hex_y,n_cells,state,state_purity,BCL6,CD69,CXCR6,ENTPD1,GZMB,HAVCR2,ID2,ID3,IL7R,ITGAE,KLF2,LEF1,PDCD1,PRF1,RGS1,RUNX3,S1PR1,SELL,SELPLG,SLAMF6,TCF7,TOX,XCL1,ZEB2
7.107,6.035,616,CREM+ Trm,0.487,0.066,1.241,0.598,0.189,1.457,0.136,0.767,0.091,0.613,0.576,0.342,0.08,0.453,0.923,1.312,0.809,0.166,0.27,0.851,0.141,0.193,0.235,0.189,0.583
2.648,2.655,384,ITGAE+ Trm,0.773,0.042,1.264,0.018,0.013,0.06,0.018,0.496,0.301,2.499,0.109,1.331,0.668,0.06,0.096,0.807,0.448,0.807,1.25,0.369,0.073,0.592,0.033,0.057,0.044
10.731,4.586,162,SELL+ Tpex,1.0,0.0,1.028,0.227,0.038,0.058,0.797,0.031,0.329,0.211,0.781,1.369,1.018,0.031,0.757,0.324,0.374,0.6,1.606,1.045,0.511,1.182,0.257,0.006,0.059
6.968,5.793,733,CREM+ Trm,0.649,0.05,1.189,0.522,0.104,1.283,0.122,0.825,0.107,0.583,0.551,0.429,0.077,0.475,0.954,1.241,0.843,0.124,0.163,0.854,0.149,0.164,0.216,0.214,0.673
9.337,8.931,235,Cycling T,0.991,0.02,1.265,0.545,0.487,2.273,0.713,1.172,0.662,0.197,0.746,0.257,0.048,0.746,1.303,1.654,0.609,0.062,0.115,0.522,0.15,0.028,0.464,0.289,0.366
7.804,8.69,405,ITGAE+ Tex,0.79,0.028,1.204,1.056,1.073,2.731,0.818,1.34,0.269,0.239,1.127,0.094,0.023,0.556,1.74,1.416,0.735,0.027,0.111,0.672,0.251,0.019,0.525,0.158,0.509
6.829,5.552,866,CREM+ Trm,0.767,0.081,1.122,0.453,0.089,0.953,0.065,0.636,0.098,0.697,0.415,0.407,0.029,0.349,0.759,1.076,0.791,0.247,0.147,0.782,0.091,0.266,0.174,0.246,0.737
1.394,2.414,30,Tn,0.433,0.121,0.913,0.0,0.0,0.062,0.066,0.326,0.537,2.131,0.296,1.228,0.998,0.087,0.086,0.656,0.294,0.753,1.146,0.344,0.176,1.144,0.049,0.028,0.122
8.362,5.31,727,GZMK+ Tex,0.345,0.045,1.641,0.47,0.075,1.153,0.24,0.74,0.066,0.199,0.46,0.517,0.081,0.493,1.18,1.36,0.718,0.121,0.263,0.882,0.307,0.148,0.412,0.165,0.405
10.452,9.414,440,Cycling T,1.0,0.049,0.99,0.237,0.303,1.533,0.337,0.808,0.511,0.239,0.608,0.383,0.144,0.384,0.891,0.978,0.546,0.113,0.264,0.429,0.134,0.079,0.313,0.418,0.335
10.591,6.276,855,GZMK+ Tex,0.981,0.015,0.983,0.499,0.432,0.437,1.078,1.09,0.385,0.068,0.287,0.058,0.006,0.937,1.29,1.443,0.405,0.008,0.023,0.35,0.339,0.012,0.973,0.336,0.119
1.115,1.448,456,Tn,0.963,0.058,1.396,0.0,0.003,0.008,0.053,0.347,0.214,1.84,0.2,1.161,1.026,0.005,0.051,0.377,0.309,0.552,1.0,0.385,0.059,0.962,0.049,0.03,0.025
3.902,3.862,549,Early Tcm/Tem,0.537,0.054,1.194,0.094,0.023,0.333,0.041,0.91,0.129,2.086,0.213,1.206,0.313,0.102,0.539,0.363,0.512,0.471,0.537,0.589,0.166,0.51,0.066,0.328,0.172
5.993,4.586,954,ITGAE+ Trm,0.719,0.085,2.413,0.265,0.031,0.55,0.015,1.142,0.163,1.684,0.415,0.631,0.076,0.238,0.537,1.244,0.677,0.183,0.162,0.473,0.134,0.255,0.125,0.723,0.451
-1.951,0.966,471,Tn,1.0,0.009,0.505,0.002,0.007,0.018,0.02,0.394,0.067,2.588,0.132,1.676,1.973,0.0,0.094,0.02,0.248,0.574,1.994,0.806,0.183,2.152,0.026,0.004,0.026
5.156,5.552,1011,ITGAE+ Trm,0.865,0.063,2.036,0.502,0.045,1.028,0.041,1.106,0.099,2.012,0.606,0.332,0.074,0.249,0.85,1.428,0.835,0.128,0.085,0.56,0.146,0.208,0.134,0.733,0.459
3.066,1.448,747,Tcm,0.664,0.063,1.728,0.006,0.01,0.011,0.019,0.581,0.227,2.6,0.153,1.754,0.895,0.016,0.079,0.406,0.293,0.632,1.343,0.603,0.097,1.034,0.036,0.022,0.02
6.411,-0.966,377,MAIT,1.0,0.068,2.573,0.552,0.045,0.181,0.046,1.401,0.062,2.914,0.262,1.062,0.045,0.153,1.357,0.618,0.681,0.261,0.104,0.633,0.253,0.555,0.139,0.025,0.199
1.394,0.966,500,Tn,0.908,0.029,1.492,0.002,0.007,0.011,0.019,0.427,0.284,1.847,0.144,1.372,1.091,0.01,0.075,0.242,0.232,0.482,1.154,0.432,0.068,1.138,0.042,0.03,0.005
6.829,2.655,858,GZMK+ Tem,0.78,0.042,1.368,0.089,0.014,0.09,0.011,0.554,0.038,1.607,0.216,1.418,0.172,0.103,0.695,0.323,0.554,0.449,0.7,0.611,0.354,0.731,0.186,0.148,0.504
-0.418,4.586,172,ILTCK,0.965,0.051,1.37,0.077,0.029,2.087,0.209,1.291,0.061,1.848,0.243,1.995,0.428,0.041,2.243,0.179,0.672,0.518,1.086,1.001,0.381,0.928,0.281,0.285,0.815
-1.533,0.724,565,Tn,0.998,0.021,0.563,0.0,0.007,0.018,0.011,0.403,0.097,2.458,0.142,1.683,1.862,0.0,0.076,0.02,0.246,0.606,1.853,0.705,0.126,1.976,0.046,0.003,0.001
6.829,-1.207,40,MAIT,1.0,0.168,2.116,0.253,0.068,0.085,0.0,1.195,0.0,2.693,0.186,1.212,0.0,0.045,1.431,0.222,1.069,0.384,0.052,0.59,0.055,1.01,0.056,0.0,0.172
0.139,4.103,302,ILTCK,0.99,0.056,1.201,0.018,0.013,1.551,0.1,0.998,0.091,1.875,0.238,1.911,1.057,0.02,1.653,0.131,0.551,0.61,1.457,0.908,0.235,1.345,0.185,0.234,0.724
10.313,4.828,64,SELL+ Tpex,0.797,0.0,0.978,0.395,0.09,0.217,0.734,0.215,0.241,0.239,0.574,0.906,0.6,0.192,1.092,0.586,0.379,0.498,1.27,0.851,0.472,0.701,0.514,0.117,0.086
10.034,3.379,61,SELL+ Tpex,1.0,0.019,1.044,0.055,0.026,0.02,0.845,0.029,0.175,0.556,0.537,2.083,1.422,0.086,0.269,0.038,0.253,0.661,1.586,1.278,0.754,2.443,0.35,0.0,0.038
2.927,6.517,554,CMC1+ Temra,0.744,0.038,1.405,0.036,0.025,1.06,0.036,0.88,0.008,0.437,0.133,1.594,0.059,0.097,1.244,0.344,0.677,0.313,0.265,0.66,0.254,0.273,0.292,0.098,1.018
-1.812,0.724,573,Tn,1.0,0.022,0.528,0.002,0.005,0.012,0.018,0.374,0.109,2.451,0.189,1.63,1.982,0.0,0.092,0.012,0.216,0.661,1.933,0.749,0.15,2.043,0.064,0.002,0.011
-0.976,-0.241,737,Tn,1.0,0.012,0.516,0.0,0.002,0.011,0.01,0.466,0.102,2.074,0.181,1.629,1.74,0.003,0.097,0.04,0.219,0.508,1.822,0.626,0.122,1.796,0.06,0.001,0.017
10.452,4.586,121,SELL+ Tpex,0.992,0.023,1.066,0.407,0.101,0.129,0.849,0.091,0.265,0.218,0.707,1.238,0.789,0.091,0.853,0.341,0.39,0.631,1.376,0.867,0.526,0.881,0.372,0.011,0.088
5.714,0.241,121,MAIT,0.562,0.052,1.636,0.38,0.0,0.055,0.016,0.869,0.11,3.07,0.196,1.108,0.438,0.094,0.582,0.478,0.389,0.412,0.636,0.645,0.223,0.68,0.093,0.066,0.076
5.017,2.414,659,ITGAE+ Trm,0.405,0.03,1.78,0.108,0.016,0.094,0.029,0.777,0.077,2.545,0.272,1.389,0.441,0.08,0.42,0.478,0.429,0.444,0.598,0.685,0.206,0.777,0.085,0.167,0.1
6.132,2.414,694,GZMK+ Tem,0.634,0.056,1.628,0.11,0.012,0.114,0.011,0.782,0.057,2.18,0.239,1.412,0.267,0.112,0.641,0.423,0.49,0.44,0.657,0.635,0.246,0.688,0.134,0.146,0.328
-1.115,0.0,732,Tn,0.996,0.012,0.608,0.0,0.009,0.006,0.039,0.446,0.115,2.156,0.215,1.648,1.77,0.001,0.114,0.037,0.193,0.563,1.857,0.691,0.112,1.92,0.064,0.006,0.003
2.23,6.759,782,CMC1+ Temra,0.847,0.027,1.329,0.019,0.004,1.606,0.074,0.9,0.009,0.246,0.158,1.731,0.052,0.066,1.545,0.261,0.705,0.272,0.226,0.637,0.268,0.141,0.3,0.094,1.207
7.944,4.586,768,ITGB2+ Trm,0.478,0.083,1.865,0.344,0.035,0.784,0.061,0.683,0.081,0.426,0.345,0.645,0.061,0.328,0.809,1.389,0.753,0.128,0.243,0.688,0.254,0.215,0.392,0.246,0.483
8.362,4.345,711,ITGB2+ Trm,0.605,0.051,2.052,0.386,0.052,0.627,0.075,0.704,0.112,0.303,0.313,0.695,0.056,0.362,0.829,1.356,0.679,0.089,0.237,0.605,0.299,0.198,0.411,0.28,0.432
7.247,5.31,873,CREM+ Trm,0.694,0.075,1.358,0.391,0.043,0.988,0.06,0.646,0.106,0.581,0.404,0.512,0.061,0.378,0.874,1.213,0.82,0.176,0.207,0.852,0.156,0.256,0.229,0.181,0.632
3.763,5.552,389,CMC1+ Temra,0.452,0.048,1.433,0.051,0.021,0.632,0.05,0.793,0.059,0.848,0.175,1.355,0.15,0.119,0.959,0.393,0.634,0.377,0.391,0.516,0.27,0.464,0.244,0.251,0.862
-2.23,0.966,289,Tn,1.0,0.018,0.405,0.0,0.0,0.004,0.009,0.425,0.048,2.652,0.128,1.763,2.13,0.0,0.161,0.004,0.244,0.658,2.139,0.878,0.225,2.18,0.056,0.0,0.009
6.689,3.862,743,ITGB2+ Trm,0.412,0.06,1.794,0.14,0.013,0.278,0.02,0.728,0.125,1.476,0.228,1.242,0.159,0.133,0.649,0.806,0.648,0.317,0.468,0.55,0.228,0.466,0.196,0.201,0.449
-1.254,0.724,451,Tn,0.998,0.016,0.641,0.004,0.004,0.027,0.012,0.419,0.121,2.401,0.186,1.647,1.817,0.002,0.074,0.059,0.175,0.667,1.761,0.762,0.157,1.943,0.06,0.002,0.013
0.836,8.207,874,GNLY+ Temra,0.977,0.029,1.024,0.007,0.008,2.111,0.056,1.099,0.0,0.408,0.16,1.735,0.087,0.058,1.934,0.14,0.675,0.441,0.272,0.899,0.29,0.123,0.228,0.088,1.141
3.484,6.517,382,CMC1+ Temra,0.508,0.068,1.666,0.039,0.026,1.031,0.051,0.838,0.017,0.519,0.203,1.357,0.081,0.084,0.972,0.528,0.831,0.359,0.252,0.558,0.217,0.327,0.21,0.204,1.035
6.689,-0.966,221,MAIT,1.0,0.115,2.678,0.431,0.071,0.154,0.044,1.289,0.081,2.729,0.26,1.066,0.024,0.155,1.298,0.449,0.974,0.308,0.063,0.509,0.162,0.64,0.106,0.012,0.218
2.648,7.0,631,CMC1+ Temra,0.662,0.067,1.435,0.015,0.012,1.49,0.096,0.983,0.009,0.364,0.188,1.51,0.07,0.089,1.43,0.368,0.736,0.303,0.292,0.641,0.228,0.19,0.279,0.085,1.181
4.32,5.552,398,ITGAE+ Trm,0.359,0.085,1.526,0.232,0.024,0.958,0.064,0.929,0.105,1.535,0.25,0.863,0.142,0.138,0.82,0.697,0.73,0.33,0.302,0.501,0.156,0.31,0.156,0.424,0.602
5.853,5.793,820,ITGAE+ Trm,0.69,0.089,2.259,0.544,0.075,1.216,0.057,1.153,0.122,1.278,0.655,0.322,0.05,0.251,0.875,1.449,0.841,0.131,0.103,0.606,0.148,0.149,0.187,0.713,0.631
7.526,2.414,865,GZMK+ Tem,0.897,0.044,1.284,0.172,0.007,0.075,0.007,0.354,0.043,1.54,0.278,1.218,0.137,0.15,0.702,0.495,0.524,0.523,0.638,0.645,0.448,0.765,0.301,0.086,0.448
5.853,5.31,878,ITGAE+ Trm,0.651,0.084,2.215,0.415,0.057,0.839,0.027,1.104,0.111,1.59,0.497,0.406,0.057,0.223,0.69,1.455,0.777,0.203,0.085,0.579,0.151,0.208,0.136,0.626,0.557
6.55,3.621,713,ITGB2+ Trm,0.41,0.044,1.869,0.133,0.015,0.226,0.018,0.743,0.122,1.537,0.23,1.339,0.184,0.178,0.652,0.756,0.573,0.343,0.402,0.543,0.234,0.597,0.172,0.22,0.425
2.23,1.448,441,Tn,0.896,0.037,1.751,0.001,0.011,0.015,0.039,0.428,0.447,1.776,0.178,1.372,0.781,0.01,0.061,0.247,0.257,0.379,0.82,0.351,0.05,0.85,0.017,0.019,0.011
4.32,0.241,534,Tcm,0.951,0.019,0.746,0.05,0.007,0.021,0.012,0.336,0.107,3.011,0.176,1.163,0.594,0.021,0.182,0.038,0.237,0.76,1.005,0.776,0.185,1.188,0.022,0.03,0.01
4.878,7.0,443,ITGAE+ Trm,0.713,0.059,2.443,0.588,0.273,0.984,0.143,1.223,0.256,1.526,0.907,0.288,0.074,0.104,1.087,1.561,0.769,0.086,0.15,0.722,0.278,0.217,0.301,0.991,0.438
-1.951,0.483,617,Tn,1.0,0.015,0.468,0.0,0.011,0.012,0.014,0.488,0.08,2.499,0.169,1.758,1.983,0.0,0.11,0.028,0.209,0.591,1.99,0.729,0.159,2.143,0.03,0.009,0.008
10.591,4.345,259,SELL+ Tpex,1.0,0.009,1.186,0.295,0.04,0.036,0.892,0.038,0.249,0.275,0.653,1.549,1.055,0.051,0.701,0.298,0.41,0.657,1.501,1.066,0.594,1.41,0.3,0.004,0.061
2.369,0.241,639,Tn,0.9,0.025,1.882,0.004,0.0,0.008,0.016,0.427,0.324,1.953,0.15,1.652,0.927,0.007,0.073,0.229,0.2,0.388,1.252,0.447,0.111,1.224,0.016,0.017,0.006
2.369,7.483,809,CMC1+ Temra,0.528,0.065,1.527,0.014,0.018,2.03,0.118,1.103,0.007,0.347,0.18,1.723,0.062,0.086,1.844,0.306,0.695,0.301,0.186,0.693,0.273,0.116,0.303,0.05,1.38
7.386,4.103,893,ITGB2+ Trm,0.468,0.073,1.772,0.232,0.013,0.369,0.026,0.651,0.082,0.913,0.267,0.983,0.09,0.202,0.719,0.968,0.681,0.242,0.399,0.6,0.263,0.402,0.222,0.259,0.56
6.968,3.862,740,ITGB2+ Trm,0.47,0.065,1.653,0.142,0.018,0.286,0.013,0.658,0.084,1.279,0.236,1.265,0.151,0.153,0.621,0.771,0.559,0.277,0.443,0.629,0.234,0.467,0.234,0.2,0.459
9.755,3.379,111,SELL+ Tpex,0.991,0.012,1.277,0.073,0.0,0.024,0.455,0.024,0.348,0.794,0.519,1.551,1.267,0.069,0.221,0.187,0.377,0.587,1.629,0.937,0.639,2.134,0.451,0.0,0.048
5.993,6.035,654,ITGAE+ Trm,0.648,0.073,1.999,0.606,0.13,1.415,0.068,1.127,0.102,1.197,0.723,0.285,0.034,0.365,0.862,1.548,0.81,0.106,0.109,0.63,0.114,0.111,0.184,0.622,0.756
6.411,-0.483,413,MAIT,0.998,0.085,2.481,0.862,0.175,0.488,0.103,1.136,0.108,2.842,0.393,0.679,0.029,0.304,1.285,0.987,0.644,0.23,0.083,0.698,0.212,0.325,0.156,0.049,0.253
8.64,5.793,674,GZMK+ Tex,0.504,0.025,1.491,0.612,0.159,1.305,0.442,0.718,0.102,0.222,0.47,0.496,0.082,0.566,1.354,1.469,0.714,0.109,0.3,0.816,0.347,0.14,0.484,0.151,0.383
11.706,9.172,57,Cycling T,1.0,0.02,0.581,0.332,0.146,0.842,0.443,0.566,0.255,0.116,0.667,1.551,0.382,0.214,1.404,0.287,0.497,0.513,1.035,0.917,0.502,0.329,0.4,0.07,0.242
7.107,4.586,958,CREM+ Trm,0.592,0.089,1.485,0.222,0.025,0.428,0.021,0.605,0.127,0.972,0.259,0.895,0.116,0.236,0.619,1.037,0.831,0.251,0.292,0.613,0.172,0.415,0.257,0.217,0.665
-1.533,-0.241,754,Tn,1.0,0.014,0.493,0.0,0.005,0.002,0.017,0.477,0.08,2.243,0.19,1.69,1.871,0.001,0.091,0.052,0.2,0.57,1.864,0.679,0.117,2.01,0.076,0.002,0.005
-1.115,4.828,246,ILTCK,0.988,0.065,1.351,0.142,0.025,2.479,0.338,1.564,0.014,1.981,0.29,2.039,0.296,0.048,2.785,0.105,0.907,0.55,0.759,1.244,0.364,0.736,0.313,0.219,0.981
7.386,3.621,848,GZMK+ Tem,0.45,0.047,1.726,0.143,0.018,0.251,0.024,0.613,0.091,1.012,0.209,1.288,0.128,0.191,0.734,0.792,0.614,0.267,0.423,0.592,0.283,0.55,0.256,0.175,0.49
6.689,-1.448,118,MAIT,1.0,0.088,2.238,0.327,0.0,0.106,0.035,1.444,0.013,3.063,0.207,1.344,0.036,0.088,1.394,0.156,0.783,0.467,0.169,0.655,0.206,1.185,0.051,0.013,0.113
5.714,0.724,511,GZMK+ Tem,0.81,0.018,1.017,0.088,0.007,0.029,0.006,0.46,0.109,3.012,0.224,1.293,0.668,0.071,0.361,0.152,0.285,0.692,1.12,0.764,0.241,1.169,0.059,0.041,0.093
7.107,4.103,869,ITGB2+ Trm,0.446,0.084,1.635,0.156,0.013,0.336,0.012,0.685,0.096,1.062,0.252,1.116,0.104,0.179,0.65,0.939,0.64,0.246,0.388,0.597,0.217,0.404,0.224,0.244,0.483
-0.418,0.241,689,Tn,1.0,0.007,0.656,0.0,0.002,0.01,0.018,0.421,0.133,2.01,0.189,1.56,1.697,0.003,0.113,0.049,0.226,0.479,1.719,0.631,0.116,1.731,0.052,0.003,0.006
10.591,3.862,90,SELL+ Tpex,1.0,0.01,1.194,0.144,0.0,0.015,0.805,0.005,0.305,0.423,0.794,1.892,1.268,0.009,0.392,0.146,0.508,0.718,1.474,1.198,0.932,2.344,0.362,0.0,0.017
1.115,2.897,4,MACF1+ T,0.5,0.297,1.099,0.0,0.0,0.0,0.0,0.915,0.0,2.796,0.436,2.593,1.43,0.0,0.0,0.0,0.0,0.586,1.403,1.003,0.0,1.89,0.466,0.0,0.0
3.205,7.0,473,GNLY+ Temra,0.522,0.066,1.59,0.028,0.012,1.259,0.057,0.961,0.022,0.562,0.225,1.299,0.07,0.109,1.142,0.524,0.848,0.358,0.295,0.647,0.183,0.287,0.23,0.119,1.061
5.714,3.138,890,ITGAE+ Trm,0.604,0.037,2.445,0.211,0.013,0.176,0.017,1.032,0.117,2.541,0.269,0.965,0.161,0.113,0.545,0.93,0.473,0.226,0.279,0.513,0.227,0.428,0.118,0.214,0.199
3.484,6.035,445,CMC1+ Temra,0.609,0.038,1.454,0.053,0.002,0.829,0.014,0.855,0.027,0.439,0.176,1.553,0.088,0.061,1.056,0.467,0.647,0.274,0.332,0.623,0.279,0.31,0.319,0.127,0.885
5.296,2.414,599,ITGAE+ Trm,0.317,0.03,1.733,0.148,0.018,0.129,0.014,0.823,0.079,2.55,0.261,1.308,0.395,0.109,0.47,0.553,0.498,0.433,0.587,0.745,0.214,0.68,0.082,0.198,0.13
7.665,1.69,751,GZMK+ Tem,0.985,0.055,1.182,0.159,0.007,0.013,0.009,0.24,0.052,2.15,0.22,1.369,0.19,0.205,0.586,0.395,0.473,0.594,0.889,0.697,0.492,1.003,0.31,0.059,0.335
2.648,6.517,646,CMC1+ Temra,0.817,0.031,1.408,0.022,0.015,1.192,0.042,0.955,0.021,0.359,0.188,1.758,0.066,0.108,1.477,0.321,0.666,0.331,0.281,0.603,0.315,0.215,0.257,0.1,1.021
5.574,6.276,1123,ITGAE+ Trm,0.865,0.08,2.202,0.656,0.154,1.496,0.06,1.26,0.085,1.518,0.896,0.166,0.042,0.324,0.905,1.659,0.976,0.049,0.072,0.592,0.172,0.105,0.17,0.953,0.662
2.509,0.966,460,Tn,0.807,0.026,1.866,0.001,0.002,0.008,0.025,0.523,0.361,2.057,0.123,1.707,0.926,0.024,0.093,0.29,0.234,0.398,1.102,0.471,0.091,0.968,0.026,0.029,0.013
5.296,3.379,868,ITGAE+ Trm,0.794,0.059,2.378,0.199,0.014,0.171,0.012,0.985,0.121,2.538,0.305,0.926,0.17,0.116,0.359,0.969,0.563,0.188,0.215,0.429,0.166,0.42,0.106,0.231,0.152
7.386,2.172,899,GZMK+ Tem,0.95,0.03,1.261,0.111,0.008,0.041,0.006,0.367,0.054,1.781,0.217,1.233,0.172,0.153,0.742,0.43,0.5,0.551,0.726,0.636,0.43,0.817,0.261,0.105,0.432
6.55,-1.207,299,MAIT,1.0,0.101,2.478,0.465,0.029,0.09,0.048,1.381,0.036,3.117,0.201,1.323,0.06,0.133,1.379,0.411,0.716,0.363,0.113,0.64,0.222,0.826,0.131,0.023,0.209
8.501,5.552,707,GZMK+ Tex,0.405,0.043,1.611,0.461,0.093,1.279,0.232,0.723,0.071,0.214,0.502,0.516,0.073,0.524,1.238,1.289,0.722,0.13,0.337,0.827,0.313,0.158,0.504,0.162,0.387
9.477,2.897,60,SELL+ Tpex,0.85,0.0,1.129,0.103,0.023,0.023,0.404,0.146,0.377,0.987,0.575,1.512,0.992,0.134,0.209,0.282,0.426,0.518,1.583,0.631,0.534,1.94,0.212,0.073,0.022
6.132,3.862,944,ITGAE+ Trm,0.604,0.065,2.695,0.199,0.016,0.374,0.012,1.067,0.156,1.94,0.307,0.934,0.139,0.163,0.526,1.094,0.583,0.225,0.228,0.453,0.178,0.355,0.15,0.577,0.292
1.394,6.759,1088,CMC1+ Temra,0.879,0.028,0.966,0.012,0.011,1.955,0.095,0.93,0.005,0.232,0.143,1.806,0.045,0.054,2.011,0.153,0.667,0.217,0.17,0.633,0.314,0.1,0.388,0.06,1.301
1.394,5.31,964,CMC1+ Temra,0.948,0.029,1.162,0.037,0.004,1.274,0.046,0.821,0.02,0.67,0.159,1.74,0.106,0.051,1.616,0.105,0.535,0.246,0.298,0.527,0.284,0.285,0.312,0.05,1.167
7.804,1.931,784,GZMK+ Tem,0.973,0.04,1.321,0.182,0.005,0.036,0.018,0.265,0.069,1.698,0.271,1.332,0.181,0.191,0.611,0.484,0.452,0.471,0.768,0.635,0.487,0.913,0.334,0.102,0.338
6.689,5.31,917,CREM+ Trm,0.784,0.085,1.158,0.361,0.047,0.644,0.032,0.673,0.108,1.004,0.342,0.481,0.052,0.299,0.738,0.98,0.797,0.302,0.193,0.714,0.126,0.33,0.165,0.3,0.723
6.829,4.103,758,ITGB2+ Trm,0.385,0.05,1.677,0.149,0.015,0.29,0.019,0.679,0.132,1.341,0.218,1.104,0.141,0.174,0.623,1.021,0.66,0.305,0.36,0.662,0.227,0.39,0.231,0.213,0.523
-1.533,4.586,202,ILTCK,1.0,0.041,0.994,0.003,0.027,2.508,0.317,1.507,0.057,1.693,0.207,2.127,1.181,0.013,2.807,0.077,0.802,0.629,1.7,1.272,0.426,1.393,0.409,0.27,1.113
-0.279,4.345,264,ILTCK,0.981,0.059,1.308,0.046,0.021,1.805,0.143,1.127,0.06,1.871,0.264,1.944,0.8,0.025,1.913,0.198,0.716,0.454,1.385,0.974,0.239,1.123,0.189,0.436,0.727
3.345,6.759,386,GNLY+ Temra,0.456,0.081,1.57,0.041,0.017,1.045,0.031,0.935,0.035,0.539,0.161,1.395,0.069,0.105,0.945,0.496,0.751,0.39,0.292,0.659,0.18,0.201,0.188,0.142,1.02
6.689,4.345,765,CREM+ Trm,0.426,0.107,1.612,0.16,0.028,0.351,0.021,0.676,0.152,1.485,0.225,1.096,0.133,0.177,0.572,0.949,0.743,0.328,0.363,0.667,0.153,0.414,0.192,0.258,0.586
0.976,3.621,113,ILTCK,0.965,0.048,1.077,0.007,0.007,0.75,0.067,0.894,0.149,2.194,0.266,1.939,1.29,0.02,0.882,0.056,0.417,0.615,1.543,0.742,0.195,1.457,0.221,0.162,0.433
9.198,3.379,344,ITGB2+ Trm,0.782,0.049,2.842,0.44,0.017,0.167,0.049,0.577,0.229,0.423,0.335,0.728,0.132,0.376,0.619,1.448,0.427,0.083,0.245,0.455,0.334,0.341,0.539,0.328,0.213
-1.672,0.0,636,Tn,1.0,0.011,0.526,0.0,0.006,0.019,0.029,0.468,0.072,2.346,0.163,1.764,1.926,0.002,0.109,0.033,0.259,0.581,1.924,0.699,0.139,2.058,0.07,0.006,0.017
3.623,2.414,567,ITGAE+ Trm,0.43,0.046,1.549,0.023,0.018,0.024,0.029,0.719,0.174,2.506,0.189,1.676,0.589,0.046,0.208,0.434,0.442,0.561,0.847,0.544,0.116,0.753,0.031,0.115,0.049
4.738,2.897,742,ITGAE+ Trm,0.589,0.028,1.897,0.106,0.008,0.096,0.025,0.8,0.107,2.402,0.24,1.29,0.302,0.129,0.357,0.621,0.478,0.352,0.423,0.635,0.167,0.633,0.071,0.171,0.116
-1.394,-1.448,796,Tn,1.0,0.009,0.366,0.0,0.006,0.008,0.013,0.465,0.073,2.346,0.145,1.566,1.74,0.0,0.127,0.011,0.223,0.428,1.822,0.698,0.108,1.833,0.027,0.0,0.003
4.46,5.793,444,ITGAE+ Trm,0.43,0.063,1.573,0.232,0.029,1.087,0.066,1.011,0.118,1.638,0.359,0.778,0.105,0.159,0.927,0.895,0.832,0.368,0.214,0.674,0.17,0.293,0.145,0.561,0.576
-0.139,8.448,845,GNLY+ Temra,1.0,0.031,0.739,0.007,0.004,2.377,0.036,1.075,0.002,0.355,0.172,1.754,0.089,0.067,2.214,0.091,0.613,0.534,0.203,0.952,0.326,0.081,0.197,0.086,1.123
3.205,2.655,822,ITGAE+ Trm,0.751,0.056,1.278,0.03,0.012,0.046,0.011,0.616,0.276,2.725,0.133,1.526,0.601,0.056,0.161,0.692,0.491,0.82,1.097,0.455,0.089,0.577,0.046,0.059,0.032
3.345,4.345,589,Early Tcm/Tem,0.756,0.023,1.202,0.078,0.023,0.719,0.036,1.094,0.052,1.734,0.177,1.266,0.317,0.069,0.811,0.323,0.481,0.414,0.424,0.665,0.243,0.492,0.147,0.445,0.307
5.017,5.793,940,ITGAE+ Trm,0.839,0.078,1.942,0.542,0.048,1.275,0.045,1.137,0.106,2.027,0.641,0.368,0.083,0.261,0.883,1.384,0.912,0.113,0.073,0.606,0.149,0.189,0.115,0.804,0.486
3.623,5.31,456,CMC1+ Temra,0.482,0.043,1.313,0.108,0.015,0.575,0.028,0.76,0.029,0.853,0.206,1.217,0.173,0.113,0.881,0.3,0.559,0.329,0.348,0.56,0.289,0.399,0.219,0.151,0.74
10.731,3.621,3,SELL+ Tpex,1.0,0.0,1.629,0.275,0.0,0.0,1.108,0.0,0.0,0.275,1.202,2.425,0.616,0.0,0.765,0.345,1.611,1.456,0.945,1.682,0.84,2.304,0.946,0.0,0.212
-1.394,0.483,587,Tn,1.0,0.02,0.573,0.002,0.006,0.011,0.021,0.452,0.088,2.38,0.181,1.695,1.836,0.0,0.07,0.03,0.221,0.582,1.89,0.659,0.154,2.011,0.036,0.0,0.014
9.337,3.138,146,SELL+ Tpex,0.473,0.044,2.16,0.193,0.051,0.08,0.235,0.313,0.179,0.577,0.315,1.199,0.492,0.376,0.357,0.921,0.389,0.261,0.698,0.513,0.445,1.097,0.307,0.17,0.107
4.599,2.655,765,ITGAE+ Trm,0.473,0.017,1.726,0.078,0.019,0.071,0.026,0.762,0.089,2.344,0.278,1.465,0.378,0.076,0.313,0.541,0.462,0.485,0.574,0.683,0.159,0.721,0.05,0.18,0.102
4.46,6.276,359,ITGAE+ Trm,0.279,0.069,1.741,0.249,0.025,0.909,0.083,1.033,0.095,1.339,0.302,0.822,0.123,0.148,0.799,0.829,0.792,0.384,0.27,0.588,0.105,0.271,0.175,0.611,0.696
-0.697,1.207,173,Tn,1.0,0.056,0.957,0.0,0.0,0.025,0.038,0.477,0.157,2.182,0.189,1.62,1.784,0.005,0.09,0.088,0.2,0.661,1.774,0.645,0.143,1.811,0.019,0.0,0.006
